rank,remaining_area,remaining_cost,mean,max,min,mean_positive,weighted_mean_positive,max_positive,min_positive
0.22913,1798990,0,0.9963,1,0.1946,0.9963,0.9971,1,0.1946
0.22923,1798757,0,0.9963,1,0.1945,0.9963,0.9971,1,0.1945
0.22933,1798524,0,0.9963,1,0.1943,0.9963,0.997,1,0.1943
0.22943,1798291,0,0.9963,1,0.1942,0.9963,0.997,1,0.1942
0.22953,1798057,0,0.9963,1,0.194,0.9963,0.997,1,0.194
0.22963,1797825,0,0.9963,1,0.1938,0.9963,0.997,1,0.1938
0.22973,1797591,0,0.9963,1,0.1937,0.9963,0.997,1,0.1937
0.22983,1797359,0,0.9963,1,0.1935,0.9963,0.997,1,0.1935
0.22993,1797126,0,0.9963,1,0.1934,0.9963,0.997,1,0.1934
0.23003,1796893,0,0.9963,1,0.1932,0.9963,0.997,1,0.1932
0.23013,1796660,0,0.9963,1,0.1931,0.9963,0.997,1,0.1931
0.23023,1796427,0,0.9963,1,0.1929,0.9963,0.997,1,0.1929
0.23033,1796194,0,0.9963,1,0.1928,0.9963,0.997,1,0.1928
0.23043,1795961,0,0.9963,1,0.1926,0.9963,0.997,1,0.1926
0.23053,1795728,0,0.9963,1,0.1925,0.9963,0.997,1,0.1925
0.23063,1795495,0,0.9963,1,0.1923,0.9963,0.997,1,0.1923
0.23073,1795262,0,0.9963,1,0.1922,0.9963,0.997,1,0.1922
0.23083,1795029,0,0.9963,1,0.192,0.9963,0.997,1,0.192
0.23093,1794796,0,0.9963,1,0.1919,0.9963,0.997,1,0.1919
0.23103,1794563,0,0.9963,1,0.1917,0.9963,0.997,1,0.1917
0.23113,1794330,0,0.9963,1,0.1916,0.9963,0.997,1,0.1916
0.23123,1794097,0,0.9963,1,0.1914,0.9963,0.997,1,0.1914
0.23133,1793864,0,0.9963,1,0.1913,0.9963,0.997,1,0.1913
0.23143,1793631,0,0.9963,1,0.1912,0.9963,0.997,1,0.1912
0.23153,1793398,0,0.9963,1,0.191,0.9963,0.997,1,0.191
0.23163,1793165,0,0.9963,1,0.1909,0.9963,0.997,1,0.1909
0.23173,1792932,0,0.9963,1,0.1908,0.9963,0.997,1,0.1908
0.23183,1792698,0,0.9963,1,0.1906,0.9963,0.997,1,0.1906
0.23193,1792466,0,0.9963,1,0.1905,0.9963,0.997,1,0.1905
0.23203,1792232,0,0.9963,1,0.1904,0.9963,0.997,1,0.1904
0.23213,1792000,0,0.9963,1,0.1902,0.9963,0.997,1,0.1902
0.23223,1791767,0,0.9963,1,0.1901,0.9963,0.997,1,0.1901
0.23233,1791534,0,0.9963,1,0.19,0.9963,0.997,1,0.19
0.23243,1791301,0,0.9963,1,0.1898,0.9963,0.997,1,0.1898
0.23253,1791068,0,0.9963,1,0.1897,0.9963,0.997,1,0.1897
0.23263,1790835,0,0.9962,1,0.1896,0.9962,0.997,1,0.1896
0.23273,1790602,0,0.9962,1,0.1894,0.9962,0.997,1,0.1894
0.23283,1790369,0,0.9962,1,0.1893,0.9962,0.997,1,0.1893
0.23293,1790136,0,0.9962,1,0.1892,0.9962,0.997,1,0.1892
0.23303,1789903,0,0.9962,1,0.1891,0.9962,0.997,1,0.1891
0.23313,1789670,0,0.9962,1,0.189,0.9962,0.997,1,0.189
0.23323,1789437,0,0.9962,1,0.1889,0.9962,0.997,1,0.1889
0.23333,1789204,0,0.9962,1,0.1887,0.9962,0.997,1,0.1887
0.23343,1788971,0,0.9962,1,0.1886,0.9962,0.997,1,0.1886
0.23353,1788738,0,0.9962,1,0.1884,0.9962,0.9969,1,0.1884
0.23363,1788505,0,0.9962,1,0.1883,0.9962,0.9969,1,0.1883
0.23373,1788272,0,0.9962,1,0.1881,0.9962,0.9969,1,0.1881
0.23383,1788039,0,0.9962,1,0.188,0.9962,0.9969,1,0.188
0.23393,1787806,0,0.9962,1,0.1878,0.9962,0.9969,1,0.1878
0.23403,1787573,0,0.9962,1,0.1876,0.9962,0.9969,1,0.1876
0.23413,1787339,0,0.9962,1,0.1875,0.9962,0.9969,1,0.1875
0.23423,1787107,0,0.9962,1,0.1873,0.9962,0.9969,1,0.1873
0.23433,1786873,0,0.9962,1,0.1872,0.9962,0.9969,1,0.1872
0.23443,1786641,0,0.9962,1,0.187,0.9962,0.9969,1,0.187
0.23453,1786408,0,0.9962,1,0.1869,0.9962,0.9969,1,0.1869
0.23462,1786175,0,0.9962,1,0.1867,0.9962,0.9969,1,0.1867
0.23472,1785942,0,0.9962,1,0.1866,0.9962,0.9969,1,0.1866
0.23482,1785709,0,0.9962,1,0.1864,0.9962,0.9969,1,0.1864
0.23492,1785476,0,0.9962,1,0.1863,0.9962,0.9969,1,0.1863
0.23502,1785243,0,0.9962,1,0.1861,0.9962,0.9969,1,0.1861
0.23512,1785010,0,0.9962,1,0.186,0.9962,0.9969,1,0.186
0.23522,1784777,0,0.9962,1,0.1859,0.9962,0.9969,1,0.1859
0.23532,1784544,0,0.9962,1,0.1857,0.9962,0.9969,1,0.1857
0.23542,1784311,0,0.9962,1,0.1856,0.9962,0.9969,1,0.1856
0.23552,1784078,0,0.9962,1,0.1855,0.9962,0.9969,1,0.1855
0.23562,1783845,0,0.9962,1,0.1854,0.9962,0.9969,1,0.1854
0.23572,1783612,0,0.9962,1,0.1852,0.9962,0.9969,1,0.1852
0.23582,1783379,0,0.9962,1,0.1851,0.9962,0.9969,1,0.1851
0.23592,1783146,0,0.9962,1,0.185,0.9962,0.9969,1,0.185
0.23602,1782913,0,0.9962,1,0.1849,0.9962,0.9969,1,0.1849
0.23612,1782680,0,0.9962,1,0.1847,0.9962,0.9969,1,0.1847
0.23622,1782447,0,0.9962,1,0.1846,0.9962,0.9969,1,0.1846
0.23632,1782214,0,0.9962,1,0.1845,0.9962,0.9969,1,0.1845
0.23642,1781980,0,0.9961,1,0.1843,0.9961,0.9969,1,0.1843
0.23652,1781748,0,0.9961,1,0.1842,0.9961,0.9969,1,0.1842
0.23662,1781514,0,0.9961,1,0.1841,0.9961,0.9969,1,0.1841
0.23672,1781282,0,0.9961,1,0.184,0.9961,0.9969,1,0.184
0.23682,1781049,0,0.9961,1,0.1838,0.9961,0.9969,1,0.1838
0.23692,1780816,0,0.9961,1,0.1837,0.9961,0.9969,1,0.1837
0.23702,1780583,0,0.9961,1,0.1836,0.9961,0.9969,1,0.1836
0.23712,1780350,0,0.9961,1,0.1835,0.9961,0.9969,1,0.1835
0.23722,1780117,0,0.9961,1,0.1833,0.9961,0.9969,1,0.1833
0.23732,1779884,0,0.9961,1,0.1832,0.9961,0.9969,1,0.1832
0.23742,1779651,0,0.9961,1,0.1831,0.9961,0.9969,1,0.1831
0.23752,1779418,0,0.9961,1,0.183,0.9961,0.9969,1,0.183
0.23762,1779185,0,0.9961,1,0.1828,0.9961,0.9969,1,0.1828
0.23772,1778952,0,0.9961,1,0.1827,0.9961,0.9968,1,0.1827
0.23782,1778719,0,0.9961,1,0.1826,0.9961,0.9968,1,0.1826
0.23792,1778486,0,0.9961,1,0.1824,0.9961,0.9968,1,0.1824
0.23802,1778253,0,0.9961,1,0.1823,0.9961,0.9968,1,0.1823
0.23812,1778020,0,0.9961,1,0.1822,0.9961,0.9968,1,0.1822
0.23822,1777787,0,0.9961,1,0.182,0.9961,0.9968,1,0.182
0.23832,1777554,0,0.9961,1,0.1819,0.9961,0.9968,1,0.1819
0.23842,1777321,0,0.9961,1,0.1818,0.9961,0.9968,1,0.1818
0.23852,1777088,0,0.9961,1,0.1816,0.9961,0.9968,1,0.1816
0.23862,1776855,0,0.9961,1,0.1815,0.9961,0.9968,1,0.1815
0.23872,1776621,0,0.9961,1,0.1813,0.9961,0.9968,1,0.1813
0.23882,1776389,0,0.9961,1,0.1812,0.9961,0.9968,1,0.1812
0.23892,1776155,0,0.9961,1,0.181,0.9961,0.9968,1,0.181
0.23902,1775923,0,0.9961,1,0.1809,0.9961,0.9968,1,0.1809
0.23912,1775690,0,0.9961,1,0.1807,0.9961,0.9968,1,0.1807
0.23922,1775457,0,0.9961,1,0.1806,0.9961,0.9968,1,0.1806
0.23932,1775224,0,0.9961,1,0.1804,0.9961,0.9968,1,0.1804
0.23942,1774991,0,0.9961,1,0.1803,0.9961,0.9968,1,0.1803
0.23952,1774758,0,0.9961,1,0.1802,0.9961,0.9968,1,0.1802
0.23962,1774525,0,0.9961,1,0.1801,0.9961,0.9968,1,0.1801
0.23972,1774292,0,0.9961,1,0.1799,0.9961,0.9968,1,0.1799
0.23982,1774059,0,0.9961,1,0.1798,0.9961,0.9968,1,0.1798
0.23992,1773826,0,0.9961,1,0.1797,0.9961,0.9968,1,0.1797
0.24002,1773593,0,0.9961,1,0.1796,0.9961,0.9968,1,0.1796
0.24012,1773360,0,0.996,1,0.1795,0.996,0.9968,1,0.1795
0.24022,1773127,0,0.996,1,0.1794,0.996,0.9968,1,0.1794
0.24032,1772894,0,0.996,1,0.1793,0.996,0.9968,1,0.1793
0.24042,1772661,0,0.996,1,0.1792,0.996,0.9968,1,0.1792
0.24052,1772428,0,0.996,1,0.1791,0.996,0.9968,1,0.1791
0.24062,1772195,0,0.996,1,0.1789,0.996,0.9968,1,0.1789
0.24072,1771962,0,0.996,1,0.1788,0.996,0.9968,1,0.1788
0.24081,1771729,0,0.996,1,0.1787,0.996,0.9968,1,0.1787
0.24091,1771496,0,0.996,1,0.1786,0.996,0.9968,1,0.1786
0.24101,1771262,0,0.996,1,0.1785,0.996,0.9968,1,0.1785
0.24111,1771030,0,0.996,1,0.1783,0.996,0.9968,1,0.1783
0.24121,1770796,0,0.996,1,0.1782,0.996,0.9968,1,0.1782
0.24131,1770564,0,0.996,1,0.1781,0.996,0.9968,1,0.1781
0.24141,1770331,0,0.996,1,0.178,0.996,0.9968,1,0.178
0.24151,1770098,0,0.996,1,0.1778,0.996,0.9968,1,0.1778
0.24161,1769865,0,0.996,1,0.1777,0.996,0.9967,1,0.1777
0.24171,1769632,0,0.996,1,0.1776,0.996,0.9967,1,0.1776
0.24181,1769399,0,0.996,1,0.1775,0.996,0.9967,1,0.1775
0.24191,1769166,0,0.996,1,0.1773,0.996,0.9967,1,0.1773
0.24201,1768933,0,0.996,1,0.1772,0.996,0.9967,1,0.1772
0.24211,1768700,0,0.996,1,0.177,0.996,0.9967,1,0.177
0.24221,1768467,0,0.996,1,0.1769,0.996,0.9967,1,0.1769
0.24231,1768234,0,0.996,1,0.1767,0.996,0.9967,1,0.1767
0.24241,1768001,0,0.996,1,0.1766,0.996,0.9967,1,0.1766
0.24251,1767768,0,0.996,1,0.1764,0.996,0.9967,1,0.1764
0.24261,1767535,0,0.996,1,0.1762,0.996,0.9967,1,0.1762
0.24271,1767302,0,0.996,1,0.1761,0.996,0.9967,1,0.1761
0.24281,1767069,0,0.996,1,0.1759,0.996,0.9967,1,0.1759
0.24291,1766836,0,0.996,1,0.1758,0.996,0.9967,1,0.1758
0.24301,1766603,0,0.996,1,0.1756,0.996,0.9967,1,0.1756
0.24311,1766369,0,0.996,1,0.1755,0.996,0.9967,1,0.1755
0.24321,1766137,0,0.996,1,0.1754,0.996,0.9967,1,0.1754
0.24331,1765903,0,0.996,1,0.1752,0.996,0.9967,1,0.1752
0.24341,1765671,0,0.996,1,0.1751,0.996,0.9967,1,0.1751
0.24351,1765438,0,0.996,1,0.1749,0.996,0.9967,1,0.1749
0.24361,1765205,0,0.996,1,0.1748,0.996,0.9967,1,0.1748
0.24371,1764972,0,0.996,1,0.1747,0.996,0.9967,1,0.1747
0.24381,1764739,0,0.9959,1,0.1746,0.9959,0.9967,1,0.1746
0.24391,1764506,0,0.9959,1,0.1744,0.9959,0.9967,1,0.1744
0.24401,1764273,0,0.9959,1,0.1743,0.9959,0.9967,1,0.1743
0.24411,1764040,0,0.9959,1,0.1742,0.9959,0.9967,1,0.1742
0.24421,1763807,0,0.9959,1,0.1741,0.9959,0.9967,1,0.1741
0.24431,1763574,0,0.9959,1,0.174,0.9959,0.9967,1,0.174
0.24441,1763341,0,0.9959,1,0.1739,0.9959,0.9967,1,0.1739
0.24451,1763108,0,0.9959,1,0.1737,0.9959,0.9967,1,0.1737
0.24461,1762875,0,0.9959,1,0.1736,0.9959,0.9967,1,0.1736
0.24471,1762642,0,0.9959,1,0.1734,0.9959,0.9967,1,0.1734
0.24481,1762409,0,0.9959,1,0.1733,0.9959,0.9967,1,0.1733
0.24491,1762176,0,0.9959,1,0.1731,0.9959,0.9967,1,0.1731
0.24501,1761943,0,0.9959,1,0.173,0.9959,0.9967,1,0.173
0.24511,1761710,0,0.9959,1,0.1728,0.9959,0.9967,1,0.1728
0.24521,1761477,0,0.9959,1,0.1727,0.9959,0.9967,1,0.1727
0.24531,1761244,0,0.9959,1,0.1725,0.9959,0.9967,1,0.1725
0.24541,1761010,0,0.9959,1,0.1724,0.9959,0.9967,1,0.1724
0.24551,1760778,0,0.9959,1,0.1722,0.9959,0.9967,1,0.1722
0.24561,1760544,0,0.9959,1,0.1721,0.9959,0.9967,1,0.1721
0.24571,1760312,0,0.9959,1,0.172,0.9959,0.9966,1,0.172
0.24581,1760079,0,0.9959,1,0.1719,0.9959,0.9966,1,0.1719
0.24591,1759846,0,0.9959,1,0.1717,0.9959,0.9966,1,0.1717
0.24601,1759613,0,0.9959,1,0.1716,0.9959,0.9966,1,0.1716
0.24611,1759380,0,0.9959,1,0.1715,0.9959,0.9966,1,0.1715
0.24621,1759147,0,0.9959,1,0.1714,0.9959,0.9966,1,0.1714
0.24631,1758914,0,0.9959,1,0.1713,0.9959,0.9966,1,0.1713
0.24641,1758681,0,0.9959,1,0.1712,0.9959,0.9966,1,0.1712
0.24651,1758448,0,0.9959,1,0.1711,0.9959,0.9966,1,0.1711
0.24661,1758215,0,0.9959,1,0.171,0.9959,0.9966,1,0.171
0.24671,1757982,0,0.9959,1,0.1709,0.9959,0.9966,1,0.1709
0.24681,1757749,0,0.9959,1,0.1708,0.9959,0.9966,1,0.1708
0.24691,1757516,0,0.9959,1,0.1707,0.9959,0.9966,1,0.1707
0.24701,1757283,0,0.9959,1,0.1706,0.9959,0.9966,1,0.1706
0.2471,1757050,0,0.9959,1,0.1705,0.9959,0.9966,1,0.1705
0.2472,1756817,0,0.9959,1,0.1704,0.9959,0.9966,1,0.1704
0.2473,1756584,0,0.9958,1,0.1703,0.9958,0.9966,1,0.1703
0.2474,1756351,0,0.9958,1,0.1702,0.9958,0.9966,1,0.1702
0.2475,1756118,0,0.9958,1,0.17,0.9958,0.9966,1,0.17
0.2476,1755885,0,0.9958,1,0.1699,0.9958,0.9966,1,0.1699
0.2477,1755651,0,0.9958,1,0.1698,0.9958,0.9966,1,0.1698
0.2478,1755419,0,0.9958,1,0.1697,0.9958,0.9966,1,0.1697
0.2479,1755185,0,0.9958,1,0.1696,0.9958,0.9966,1,0.1696
0.248,1754953,0,0.9958,1,0.1695,0.9958,0.9966,1,0.1695
0.2481,1754720,0,0.9958,1,0.1694,0.9958,0.9966,1,0.1694
0.2482,1754487,0,0.9958,1,0.1692,0.9958,0.9966,1,0.1692
0.2483,1754254,0,0.9958,1,0.1691,0.9958,0.9966,1,0.1691
0.2484,1754021,0,0.9958,1,0.169,0.9958,0.9966,1,0.169
0.2485,1753788,0,0.9958,1,0.1689,0.9958,0.9966,1,0.1689
0.2486,1753555,0,0.9958,1,0.1688,0.9958,0.9966,1,0.1688
0.2487,1753322,0,0.9958,1,0.1687,0.9958,0.9966,1,0.1687
0.2488,1753089,0,0.9958,1,0.1686,0.9958,0.9966,1,0.1686
0.2489,1752856,0,0.9958,1,0.1685,0.9958,0.9966,1,0.1685
0.249,1752623,0,0.9958,1,0.1683,0.9958,0.9966,1,0.1683
0.2491,1752390,0,0.9958,1,0.1682,0.9958,0.9966,1,0.1682
0.2492,1752157,0,0.9958,1,0.1681,0.9958,0.9966,1,0.1681
0.2493,1751924,0,0.9958,1,0.168,0.9958,0.9966,1,0.168
0.2494,1751691,0,0.9958,1,0.1679,0.9958,0.9966,1,0.1679
0.2495,1751458,0,0.9958,1,0.1678,0.9958,0.9965,1,0.1678
0.2496,1751225,0,0.9958,1,0.1677,0.9958,0.9965,1,0.1677
0.2497,1750992,0,0.9958,1,0.1676,0.9958,0.9965,1,0.1676
0.2498,1750759,0,0.9958,1,0.1674,0.9958,0.9965,1,0.1674
0.2499,1750526,0,0.9958,1,0.1673,0.9958,0.9965,1,0.1673
0.25,1750292,0,0.9958,1,0.1672,0.9958,0.9965,1,0.1672
0.2501,1750060,0,0.9958,1,0.1671,0.9958,0.9965,1,0.1671
0.2502,1749826,0,0.9958,1,0.167,0.9958,0.9965,1,0.167
0.2503,1749594,0,0.9958,1,0.1669,0.9958,0.9965,1,0.1669
0.2504,1749361,0,0.9958,1,0.1668,0.9958,0.9965,1,0.1668
0.2505,1749128,0,0.9957,1,0.1667,0.9957,0.9965,1,0.1667
0.2506,1748895,0,0.9957,1,0.1665,0.9957,0.9965,1,0.1665
0.2507,1748662,0,0.9957,1,0.1664,0.9957,0.9965,1,0.1664
0.2508,1748429,0,0.9957,1,0.1663,0.9957,0.9965,1,0.1663
0.2509,1748196,0,0.9957,1,0.1661,0.9957,0.9965,1,0.1661
0.251,1747963,0,0.9957,1,0.166,0.9957,0.9965,1,0.166
0.2511,1747730,0,0.9957,1,0.1659,0.9957,0.9965,1,0.1659
0.2512,1747497,0,0.9957,1,0.1657,0.9957,0.9965,1,0.1657
0.2513,1747264,0,0.9957,1,0.1656,0.9957,0.9965,1,0.1656
0.2514,1747031,0,0.9957,1,0.1654,0.9957,0.9965,1,0.1654
0.2515,1746798,0,0.9957,1,0.1653,0.9957,0.9965,1,0.1653
0.2516,1746565,0,0.9957,1,0.1651,0.9957,0.9965,1,0.1651
0.2517,1746332,0,0.9957,1,0.165,0.9957,0.9965,1,0.165
0.2518,1746099,0,0.9957,1,0.1649,0.9957,0.9965,1,0.1649
0.2519,1745866,0,0.9957,1,0.1648,0.9957,0.9965,1,0.1648
0.252,1745633,0,0.9957,1,0.1647,0.9957,0.9965,1,0.1647
0.2521,1745399,0,0.9957,1,0.1646,0.9957,0.9965,1,0.1646
0.2522,1745167,0,0.9957,1,0.1644,0.9957,0.9965,1,0.1644
0.2523,1744933,0,0.9957,1,0.1643,0.9957,0.9965,1,0.1643
0.2524,1744701,0,0.9957,1,0.1641,0.9957,0.9965,1,0.1641
0.2525,1744467,0,0.9957,1,0.164,0.9957,0.9965,1,0.164
0.2526,1744235,0,0.9957,1,0.1638,0.9957,0.9965,1,0.1638
0.2527,1744002,0,0.9957,1,0.1637,0.9957,0.9965,1,0.1637
0.2528,1743769,0,0.9957,1,0.1636,0.9957,0.9965,1,0.1636
0.2529,1743536,0,0.9957,1,0.1634,0.9957,0.9965,1,0.1634
0.253,1743303,0,0.9957,1,0.1633,0.9957,0.9965,1,0.1633
0.2531,1743070,0,0.9957,1,0.1632,0.9957,0.9965,1,0.1632
0.2532,1742837,0,0.9957,1,0.1631,0.9957,0.9964,1,0.1631
0.2533,1742604,0,0.9957,1,0.1629,0.9957,0.9964,1,0.1629
0.25339,1742371,0,0.9957,1,0.1628,0.9957,0.9964,1,0.1628
0.25349,1742138,0,0.9956,1,0.1627,0.9956,0.9964,1,0.1627
0.25359,1741905,0,0.9956,1,0.1626,0.9956,0.9964,1,0.1626
0.25369,1741672,0,0.9956,1,0.1625,0.9956,0.9964,1,0.1625
0.25379,1741439,0,0.9956,1,0.1624,0.9956,0.9964,1,0.1624
0.25389,1741206,0,0.9956,1,0.1623,0.9956,0.9964,1,0.1623
0.25399,1740973,0,0.9956,1,0.1622,0.9956,0.9964,1,0.1622
0.25409,1740740,0,0.9956,1,0.162,0.9956,0.9964,1,0.162
0.25419,1740507,0,0.9956,1,0.1619,0.9956,0.9964,1,0.1619
0.25429,1740274,0,0.9956,1,0.1618,0.9956,0.9964,1,0.1618
0.25439,1740040,0,0.9956,1,0.1617,0.9956,0.9964,1,0.1617
0.25449,1739808,0,0.9956,1,0.1616,0.9956,0.9964,1,0.1616
0.25459,1739574,0,0.9956,1,0.1616,0.9956,0.9964,1,0.1616
0.25469,1739342,0,0.9956,1,0.1615,0.9956,0.9964,1,0.1615
0.25479,1739108,0,0.9956,1,0.1614,0.9956,0.9964,1,0.1614
0.25489,1738876,0,0.9956,1,0.1613,0.9956,0.9964,1,0.1613
0.25499,1738643,0,0.9956,1,0.1612,0.9956,0.9964,1,0.1612
0.25509,1738410,0,0.9956,1,0.1611,0.9956,0.9964,1,0.1611
0.25519,1738177,0,0.9956,1,0.161,0.9956,0.9964,1,0.161
0.25529,1737944,0,0.9956,1,0.1609,0.9956,0.9964,1,0.1609
0.25539,1737711,0,0.9956,1,0.1609,0.9956,0.9964,1,0.1609
0.25549,1737478,0,0.9956,1,0.1608,0.9956,0.9964,1,0.1608
0.25559,1737245,0,0.9956,1,0.1607,0.9956,0.9964,1,0.1607
0.25569,1737012,0,0.9956,1,0.1606,0.9956,0.9964,1,0.1606
0.25579,1736779,0,0.9956,1,0.1605,0.9956,0.9964,1,0.1605
0.25589,1736546,0,0.9956,1,0.1604,0.9956,0.9964,1,0.1604
0.25599,1736313,0,0.9956,1,0.1603,0.9956,0.9964,1,0.1603
0.25609,1736080,0,0.9956,1,0.1602,0.9956,0.9964,1,0.1602
0.25619,1735847,0,0.9956,1,0.1602,0.9956,0.9964,1,0.1602
0.25629,1735614,0,0.9956,1,0.1601,0.9956,0.9964,1,0.1601
0.25639,1735381,0,0.9955,1,0.16,0.9955,0.9964,1,0.16
0.25649,1735148,0,0.9955,1,0.1599,0.9955,0.9963,1,0.1599
0.25659,1734915,0,0.9955,1,0.1598,0.9955,0.9963,1,0.1598
0.25669,1734681,0,0.9955,1,0.1597,0.9955,0.9963,1,0.1597
0.25679,1734449,0,0.9955,1,0.1596,0.9955,0.9963,1,0.1596
0.25689,1734215,0,0.9955,1,0.1595,0.9955,0.9963,1,0.1595
0.25699,1733983,0,0.9955,1,0.1595,0.9955,0.9963,1,0.1595
0.25709,1733749,0,0.9955,1,0.1594,0.9955,0.9963,1,0.1594
0.25719,1733517,0,0.9955,1,0.1593,0.9955,0.9963,1,0.1593
0.25729,1733284,0,0.9955,1,0.1592,0.9955,0.9963,1,0.1592
0.25739,1733051,0,0.9955,1,0.1591,0.9955,0.9963,1,0.1591
0.25749,1732818,0,0.9955,1,0.1591,0.9955,0.9963,1,0.1591
0.25759,1732585,0,0.9955,1,0.159,0.9955,0.9963,1,0.159
0.25769,1732352,0,0.9955,1,0.1589,0.9955,0.9963,1,0.1589
0.25779,1732119,0,0.9955,1,0.1588,0.9955,0.9963,1,0.1588
0.25789,1731886,0,0.9955,1,0.1587,0.9955,0.9963,1,0.1587
0.25799,1731653,0,0.9955,1,0.1587,0.9955,0.9963,1,0.1587
0.25809,1731420,0,0.9955,1,0.1586,0.9955,0.9963,1,0.1586
0.25819,1731187,0,0.9955,1,0.1585,0.9955,0.9963,1,0.1585
0.25829,1730954,0,0.9955,1,0.1584,0.9955,0.9963,1,0.1584
0.25839,1730721,0,0.9955,1,0.1583,0.9955,0.9963,1,0.1583
0.25849,1730488,0,0.9955,1,0.1582,0.9955,0.9963,1,0.1582
0.25859,1730255,0,0.9955,1,0.1582,0.9955,0.9963,1,0.1582
0.25869,1730022,0,0.9955,1,0.1581,0.9955,0.9963,1,0.1581
0.25879,1729789,0,0.9955,1,0.158,0.9955,0.9963,1,0.158
0.25889,1729556,0,0.9955,1,0.1579,0.9955,0.9963,1,0.1579
0.25899,1729322,0,0.9955,1,0.1578,0.9955,0.9963,1,0.1578
0.25909,1729090,0,0.9955,1,0.1577,0.9955,0.9963,1,0.1577
0.25919,1728856,0,0.9954,1,0.1577,0.9954,0.9963,1,0.1577
0.25929,1728624,0,0.9954,1,0.1576,0.9954,0.9963,1,0.1576
0.25939,1728390,0,0.9954,1,0.1575,0.9954,0.9963,1,0.1575
0.25949,1728158,0,0.9954,1,0.1574,0.9954,0.9963,1,0.1574
0.25958,1727925,0,0.9954,1,0.1573,0.9954,0.9963,1,0.1573
0.25968,1727692,0,0.9954,1,0.1572,0.9954,0.9963,1,0.1572
0.25978,1727459,0,0.9954,1,0.1571,0.9954,0.9962,1,0.1571
0.25988,1727226,0,0.9954,1,0.157,0.9954,0.9962,1,0.157
0.25998,1726993,0,0.9954,1,0.1569,0.9954,0.9962,1,0.1569
0.26008,1726760,0,0.9954,1,0.1568,0.9954,0.9962,1,0.1568
0.26018,1726527,0,0.9954,1,0.1567,0.9954,0.9962,1,0.1567
0.26028,1726294,0,0.9954,1,0.1567,0.9954,0.9962,1,0.1567
0.26038,1726061,0,0.9954,1,0.1566,0.9954,0.9962,1,0.1566
0.26048,1725828,0,0.9954,1,0.1565,0.9954,0.9962,1,0.1565
0.26058,1725595,0,0.9954,1,0.1564,0.9954,0.9962,1,0.1564
0.26068,1725362,0,0.9954,1,0.1563,0.9954,0.9962,1,0.1563
0.26078,1725129,0,0.9954,1,0.1562,0.9954,0.9962,1,0.1562
0.26088,1724896,0,0.9954,1,0.1561,0.9954,0.9962,1,0.1561
0.26098,1724663,0,0.9954,1,0.156,0.9954,0.9962,1,0.156
0.26108,1724430,0,0.9954,1,0.1559,0.9954,0.9962,1,0.1559
0.26118,1724197,0,0.9954,1,0.1558,0.9954,0.9962,1,0.1558
0.26128,1723963,0,0.9954,1,0.1557,0.9954,0.9962,1,0.1557
0.26138,1723731,0,0.9954,1,0.1556,0.9954,0.9962,1,0.1556
0.26148,1723497,0,0.9954,1,0.1555,0.9954,0.9962,1,0.1555
0.26158,1723265,0,0.9954,1,0.1554,0.9954,0.9962,1,0.1554
0.26168,1723031,0,0.9954,1,0.1553,0.9954,0.9962,1,0.1553
0.26178,1722799,0,0.9954,1,0.1552,0.9954,0.9962,1,0.1552
0.26188,1722566,0,0.9954,1,0.1551,0.9954,0.9962,1,0.1551
0.26198,1722333,0,0.9953,1,0.155,0.9953,0.9962,1,0.155
0.26208,1722100,0,0.9953,1,0.1549,0.9953,0.9962,1,0.1549
0.26218,1721867,0,0.9953,1,0.1548,0.9953,0.9962,1,0.1548
0.26228,1721634,0,0.9953,1,0.1546,0.9953,0.9962,1,0.1546
0.26238,1721401,0,0.9953,1,0.1545,0.9953,0.9962,1,0.1545
0.26248,1721168,0,0.9953,1,0.1544,0.9953,0.9962,1,0.1544
0.26258,1720935,0,0.9953,1,0.1543,0.9953,0.9962,1,0.1543
0.26268,1720702,0,0.9953,1,0.1542,0.9953,0.9962,1,0.1542
0.26278,1720469,0,0.9953,1,0.1541,0.9953,0.9962,1,0.1541
0.26288,1720236,0,0.9953,1,0.154,0.9953,0.9962,1,0.154
0.26298,1720003,0,0.9953,1,0.1539,0.9953,0.9962,1,0.1539
0.26308,1719770,0,0.9953,1,0.1538,0.9953,0.9961,1,0.1538
0.26318,1719537,0,0.9953,1,0.1537,0.9953,0.9961,1,0.1537
0.26328,1719304,0,0.9953,1,0.1537,0.9953,0.9961,1,0.1537
0.26338,1719071,0,0.9953,1,0.1536,0.9953,0.9961,1,0.1536
0.26348,1718838,0,0.9953,1,0.1534,0.9953,0.9961,1,0.1534
0.26358,1718604,0,0.9953,1,0.1533,0.9953,0.9961,1,0.1533
0.26368,1718372,0,0.9953,1,0.1532,0.9953,0.9961,1,0.1532
0.26378,1718138,0,0.9953,1,0.153,0.9953,0.9961,1,0.153
0.26388,1717906,0,0.9953,1,0.1529,0.9953,0.9961,1,0.1529
0.26398,1717672,0,0.9953,1,0.1528,0.9953,0.9961,1,0.1528
0.26408,1717440,0,0.9953,1,0.1526,0.9953,0.9961,1,0.1526
0.26418,1717207,0,0.9953,1,0.1525,0.9953,0.9961,1,0.1525
0.26428,1716974,0,0.9953,1,0.1524,0.9953,0.9961,1,0.1524
