"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.04303 0.0107 0.0090
0.04313 0.0113 0.0078
0.04323 0.0113 0.0084
0.04333 0.0119 0.0084
0.04343 0.0107 0.0090
0.04353 0.0113 0.0078
0.04363 0.0113 0.0084
0.04373 0.0107 0.0084
0.04383 0.0113 0.0078
0.04393 0.0113 0.0090
0.04403 0.0119 0.0084
0.04413 0.0113 0.0084
0.04423 0.0107 0.0090
0.04433 0.0113 0.0078
0.04443 0.0113 0.0084
0.04453 0.0107 0.0084
0.04463 0.0119 0.0078
0.04473 0.0113 0.0090
0.04483 0.0113 0.0084
0.04493 0.0113 0.0078
0.04503 0.0107 0.0096
0.04513 0.0107 0.0096
0.04523 0.0107 0.0078
0.04533 0.0119 0.0072
0.04543 0.0113 0.0096
0.04553 0.0113 0.0078
0.04563 0.0107 0.0090
0.04573 0.0113 0.0084
0.04583 0.0113 0.0078
0.04593 0.0113 0.0096
0.04603 0.0119 0.0078
0.04613 0.0107 0.0072
0.04623 0.0113 0.0096
0.04633 0.0113 0.0078
0.04643 0.0107 0.0090
0.04653 0.0119 0.0084
0.04663 0.0113 0.0078
0.04673 0.0113 0.0084
0.04683 0.0107 0.0090
0.04692 0.0113 0.0072
0.04702 0.0113 0.0096
0.04712 0.0113 0.0078
0.04722 0.0107 0.0090
0.04732 0.0113 0.0084
0.04742 0.0119 0.0078
0.04752 0.0113 0.0084
0.04762 0.0107 0.0090
0.04772 0.0119 0.0072
0.04782 0.0113 0.0090
0.04792 0.0113 0.0084
0.04802 0.0107 0.0078
0.04812 0.0113 0.0096
0.04822 0.0113 0.0078
0.04832 0.0113 0.0084
0.04842 0.0107 0.0090
0.04852 0.0113 0.0072
0.04862 0.0119 0.0090
0.04872 0.0113 0.0084
0.04882 0.0107 0.0078
0.04892 0.0113 0.0096
0.04902 0.0113 0.0078
0.04912 0.0107 0.0096
0.04922 0.0113 0.0078
0.04932 0.0107 0.0096
0.04942 0.0107 0.0084
0.04952 0.0107 0.0084
0.04962 0.0101 0.0096
0.04972 0.0113 0.0090
0.04982 0.0107 0.0084
0.04992 0.0096 0.0096
0.05002 0.0113 0.0090
0.05012 0.0113 0.0084
0.05022 0.0101 0.0096
0.05032 0.0113 0.0084
0.05042 0.0101 0.0090
0.05052 0.0113 0.0096
0.05062 0.0101 0.0078
0.05072 0.0107 0.0096
0.05082 0.0107 0.0084
0.05092 0.0107 0.0084
0.05102 0.0101 0.0096
0.05112 0.0113 0.0090
0.05122 0.0101 0.0084
0.05132 0.0113 0.0096
0.05142 0.0101 0.0090
0.05152 0.0113 0.0084
0.05162 0.0113 0.0096
0.05172 0.0101 0.0084
0.05182 0.0101 0.0090
0.05192 0.0113 0.0096
0.05202 0.0101 0.0078
0.05212 0.0107 0.0096
0.05222 0.0107 0.0084
0.05232 0.0107 0.0096
0.05242 0.0107 0.0078
0.05252 0.0107 0.0096
0.05262 0.0113 0.0084
0.05272 0.0101 0.0096
0.05282 0.0113 0.0078
0.05292 0.0101 0.0096
0.05302 0.0113 0.0084
0.05312 0.0096 0.0090
0.05321 0.0107 0.0096
0.05331 0.0107 0.0096
0.05341 0.0119 0.0078
0.05351 0.0096 0.0096
0.05361 0.0107 0.0084
0.05371 0.0107 0.0096
0.05381 0.0113 0.0078
0.05391 0.0101 0.0101
0.05401 0.0113 0.0078
0.05411 0.0101 0.0096
0.05421 0.0113 0.0078
0.05431 0.0101 0.0096
0.05441 0.0113 0.0084
0.05451 0.0101 0.0090
0.05461 0.0101 0.0096
0.05471 0.0113 0.0084
0.05481 0.0101 0.0090
0.05491 0.0113 0.0096
0.05501 0.0113 0.0072
0.05511 0.0113 0.0096
0.05521 0.0119 0.0078
0.05531 0.0107 0.0078
0.05541 0.0113 0.0096
0.05551 0.0113 0.0078
0.05561 0.0107 0.0084
0.05571 0.0113 0.0090
0.05581 0.0113 0.0072
0.05591 0.0107 0.0096
0.05601 0.0113 0.0078
0.05611 0.0119 0.0078
0.05621 0.0113 0.0096
0.05631 0.0113 0.0078
0.05641 0.0119 0.0078
0.05651 0.0107 0.0096
0.05661 0.0096 0.0096
0.05671 0.0113 0.0084
0.05681 0.0113 0.0084
0.05691 0.0107 0.0096
0.05701 0.0107 0.0096
0.05711 0.0113 0.0090
0.05721 0.0101 0.0084
0.05731 0.0113 0.0096
0.05741 0.0107 0.0078
0.05751 0.0113 0.0096
0.05761 0.0113 0.0078
0.05771 0.0107 0.0078
0.05781 0.0113 0.0096
0.05791 0.0119 0.0072
0.05801 0.0113 0.0090
0.05811 0.0107 0.0084
0.05821 0.0113 0.0078
0.05831 0.0113 0.0096
0.05841 0.0119 0.0078
0.05851 0.0113 0.0078
0.05861 0.0107 0.0096
0.05871 0.0113 0.0072
0.05881 0.0113 0.0078
0.05891 0.0107 0.0096
0.05901 0.0113 0.0078
0.05911 0.0119 0.0096
0.05921 0.0113 0.0078
0.05931 0.0113 0.0078
0.05941 0.0119 0.0096
0.05950 0.0101 0.0072
0.05960 0.0119 0.0078
0.05970 0.0113 0.0096
0.05980 0.0107 0.0078
0.05990 0.0113 0.0096
0.06000 0.0113 0.0078
0.06010 0.0107 0.0078
0.06020 0.0113 0.0096
0.06030 0.0113 0.0072
0.06040 0.0125 0.0078
0.06050 0.0107 0.0096
0.06060 0.0119 0.0078
0.06070 0.0107 0.0096
0.06080 0.0107 0.0078
0.06090 0.0119 0.0078
0.06100 0.0107 0.0096
0.06110 0.0113 0.0072
0.06120 0.0113 0.0090
0.06130 0.0107 0.0084
0.06140 0.0113 0.0078
0.06150 0.0119 0.0084
0.06160 0.0119 0.0090
0.06170 0.0107 0.0084
0.06180 0.0107 0.0090
0.06190 0.0113 0.0096
0.06200 0.0101 0.0072
0.06210 0.0119 0.0096
0.06220 0.0107 0.0090
0.06230 0.0107 0.0096
0.06240 0.0119 0.0084
0.06250 0.0113 0.0090
0.06260 0.0107 0.0096
0.06270 0.0107 0.0084
0.06280 0.0113 0.0084
0.06290 0.0113 0.0090
0.06300 0.0107 0.0096
0.06310 0.0113 0.0078
0.06320 0.0113 0.0096
0.06330 0.0107 0.0096
0.06340 0.0113 0.0072
0.06350 0.0113 0.0096
0.06360 0.0113 0.0078
0.06370 0.0107 0.0096
0.06380 0.0113 0.0090
0.06390 0.0113 0.0096
0.06400 0.0107 0.0084
0.06410 0.0113 0.0084
0.06420 0.0113 0.0096
0.06430 0.0101 0.0078
0.06440 0.0119 0.0096
0.06450 0.0113 0.0090
0.06460 0.0107 0.0096
0.06470 0.0113 0.0084
0.06480 0.0113 0.0084
0.06490 0.0113 0.0096
0.06500 0.0107 0.0090
0.06510 0.0107 0.0084
0.06520 0.0119 0.0096
0.06530 0.0101 0.0078
0.06540 0.0113 0.0096
0.06550 0.0119 0.0078
0.06560 0.0107 0.0096
0.06569 0.0107 0.0096
0.06579 0.0113 0.0084
0.06589 0.0107 0.0090
0.06599 0.0113 0.0084
0.06609 0.0101 0.0084
0.06619 0.0119 0.0096
0.06629 0.0107 0.0090
0.06639 0.0107 0.0084
0.06649 0.0119 0.0096
0.06659 0.0107 0.0078
0.06669 0.0119 0.0096
0.06679 0.0107 0.0084
0.06689 0.0107 0.0090
0.06699 0.0113 0.0096
0.06709 0.0107 0.0078
0.06719 0.0113 0.0096
0.06729 0.0113 0.0096
0.06739 0.0107 0.0072
0.06749 0.0113 0.0096
0.06759 0.0113 0.0090
0.06769 0.0107 0.0096
0.06779 0.0113 0.0084
0.06789 0.0113 0.0090
0.06799 0.0113 0.0096
0.06809 0.0107 0.0084
0.06819 0.0113 0.0084
0.06829 0.0113 0.0090
