"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.19532 0.0217 0.0205
0.19542 0.0198 0.0211
0.19552 0.0223 0.0210
0.19562 0.0192 0.0217
0.19572 0.0223 0.0198
0.19582 0.0198 0.0205
0.19591 0.0210 0.0210
0.19601 0.0198 0.0211
0.19611 0.0277 0.0211
0.19621 0.0144 0.0204
0.19631 0.0277 0.0205
0.19641 0.0132 0.0211
0.19651 0.0283 0.0198
0.19661 0.0223 0.0217
0.19671 0.0186 0.0211
0.19681 0.0223 0.0198
0.19691 0.0198 0.0217
0.19701 0.0211 0.0198
0.19710 0.0205 0.0211
0.19720 0.0210 0.0217
0.19730 0.0198 0.0198
0.19740 0.0223 0.0211
0.19750 0.0205 0.0205
0.19760 0.0217 0.0204
0.19770 0.0192 0.0211
0.19780 0.0307 0.0211
0.19790 0.0114 0.0204
0.19800 0.0301 0.0217
0.19810 0.0108 0.0192
0.19819 0.0301 0.0217
0.19829 0.0120 0.0198
0.19839 0.0271 0.0211
0.19849 0.0144 0.0205
0.19859 0.0265 0.0210
0.19869 0.0150 0.0211
0.19879 0.0277 0.0205
0.19889 0.0144 0.0210
0.19899 0.0265 0.0205
0.19909 0.0229 0.0211
0.19919 0.0198 0.0211
0.19928 0.0217 0.0204
0.19938 0.0192 0.0198
0.19948 0.0229 0.0217
0.19958 0.0180 0.0210
0.19968 0.0229 0.0211
0.19978 0.0192 0.0205
0.19988 0.0223 0.0198
0.19998 0.0198 0.0210
0.20008 0.0229 0.0217
0.20018 0.0186 0.0211
0.20028 0.0301 0.0198
0.20037 0.0108 0.0205
0.20047 0.0277 0.0211
0.20057 0.0229 0.0211
0.20067 0.0186 0.0204
0.20077 0.0235 0.0211
0.20087 0.0180 0.0205
0.20097 0.0229 0.0210
0.20107 0.0192 0.0205
0.20117 0.0229 0.0211
0.20127 0.0180 0.0198
0.20137 0.0235 0.0217
0.20146 0.0186 0.0198
0.20156 0.0229 0.0211
0.20166 0.0180 0.0217
0.20176 0.0241 0.0198
0.20186 0.0186 0.0211
0.20196 0.0223 0.0204
0.20206 0.0186 0.0205
0.20216 0.0229 0.0217
0.20226 0.0277 0.0205
0.20236 0.0138 0.0210
0.20246 0.0271 0.0211
0.20255 0.0144 0.0192
0.20265 0.0271 0.0217
0.20275 0.0150 0.0211
0.20285 0.0277 0.0211
0.20295 0.0132 0.0204
0.20305 0.0277 0.0198
0.20315 0.0114 0.0211
0.20325 0.0301 0.0217
0.20335 0.0120 0.0210
0.20345 0.0295 0.0192
0.20355 0.0198 0.0211
0.20364 0.0223 0.0204
0.20374 0.0271 0.0217
0.20384 0.0138 0.0205
0.20394 0.0283 0.0205
0.20404 0.0138 0.0210
0.20414 0.0271 0.0211
0.20424 0.0138 0.0211
0.20434 0.0277 0.0204
0.20444 0.0150 0.0198
0.20454 0.0265 0.0217
0.20464 0.0144 0.0211
0.20473 0.0277 0.0192
0.20483 0.0138 0.0223
0.20493 0.0277 0.0198
0.20503 0.0204 0.0210
0.20513 0.0211 0.0217
0.20523 0.0198 0.0192
0.20533 0.0217 0.0210
0.20543 0.0198 0.0211
0.20553 0.0223 0.0211
0.20563 0.0198 0.0205
0.20573 0.0210 0.0210
0.20582 0.0198 0.0205
0.20592 0.0217 0.0211
0.20602 0.0204 0.0210
0.20612 0.0211 0.0205
0.20622 0.0198 0.0198
0.20632 0.0223 0.0211
0.20642 0.0204 0.0217
0.20652 0.0205 0.0198
0.20662 0.0205 0.0205
0.20672 0.0295 0.0210
0.20682 0.0120 0.0211
0.20691 0.0307 0.0211
0.20701 0.0108 0.0204
0.20711 0.0301 0.0211
0.20721 0.0186 0.0205
0.20731 0.0205 0.0211
0.20741 0.0223 0.0192
0.20751 0.0186 0.0223
0.20761 0.0223 0.0198
0.20771 0.0204 0.0204
0.20781 0.0223 0.0211
0.20791 0.0186 0.0223
0.20800 0.0223 0.0192
0.20810 0.0204 0.0210
0.20820 0.0295 0.0211
0.20830 0.0114 0.0205
0.20840 0.0295 0.0210
0.20850 0.0120 0.0205
0.20860 0.0301 0.0211
0.20870 0.0114 0.0211
0.20880 0.0301 0.0210
0.20890 0.0108 0.0192
0.20900 0.0307 0.0217
0.20909 0.0120 0.0210
0.20919 0.0301 0.0211
0.20929 0.0108 0.0205
0.20939 0.0283 0.0198
0.20949 0.0132 0.0211
0.20959 0.0277 0.0205
0.20969 0.0223 0.0211
0.20979 0.0192 0.0210
0.20989 0.0229 0.0205
0.20999 0.0192 0.0211
0.21009 0.0217 0.0210
0.21018 0.0198 0.0205
0.21028 0.0229 0.0205
0.21038 0.0180 0.0211
0.21048 0.0229 0.0210
0.21058 0.0186 0.0211
0.21068 0.0241 0.0205
0.21078 0.0180 0.0198
0.21088 0.0307 0.0217
0.21098 0.0108 0.0198
0.21108 0.0301 0.0210
0.21118 0.0192 0.0217
0.21127 0.0229 0.0198
0.21137 0.0192 0.0211
0.21147 0.0217 0.0204
0.21157 0.0205 0.0205
0.21167 0.0217 0.0217
0.21177 0.0192 0.0204
0.21187 0.0192 0.0205
0.21197 0.0235 0.0211
0.21207 0.0180 0.0198
0.21217 0.0229 0.0217
0.21227 0.0186 0.0211
0.21237 0.0229 0.0211
0.21246 0.0198 0.0192
0.21256 0.0223 0.0223
0.21266 0.0271 0.0198
0.21276 0.0138 0.0217
0.21286 0.0283 0.0210
0.21296 0.0138 0.0192
0.21306 0.0271 0.0211
0.21316 0.0138 0.0210
0.21326 0.0277 0.0211
0.21336 0.0150 0.0205
0.21346 0.0265 0.0204
0.21355 0.0144 0.0211
0.21365 0.0277 0.0211
0.21375 0.0138 0.0192
0.21385 0.0277 0.0223
0.21395 0.0138 0.0198
0.21405 0.0277 0.0217
0.21415 0.0198 0.0210
0.21425 0.0223 0.0198
0.21435 0.0265 0.0205
0.21445 0.0144 0.0211
0.21455 0.0271 0.0210
0.21464 0.0144 0.0205
0.21474 0.0277 0.0223
0.21484 0.0138 0.0198
0.21494 0.0271 0.0205
0.21504 0.0144 0.0205
0.21514 0.0277 0.0217
0.21524 0.0144 0.0205
0.21534 0.0277 0.0205
0.21544 0.0138 0.0211
0.21554 0.0277 0.0210
0.21564 0.0217 0.0192
0.21573 0.0192 0.0211
0.21583 0.0229 0.0210
0.21593 0.0186 0.0217
0.21603 0.0229 0.0198
0.21613 0.0186 0.0205
0.21623 0.0204 0.0210
0.21633 0.0217 0.0211
0.21643 0.0205 0.0211
0.21653 0.0210 0.0204
0.21663 0.0186 0.0205
0.21673 0.0229 0.0211
0.21682 0.0198 0.0211
0.21692 0.0223 0.0210
0.21702 0.0192 0.0205
0.21712 0.0307 0.0198
0.21722 0.0114 0.0217
0.21732 0.0295 0.0198
0.21742 0.0114 0.0211
0.21752 0.0313 0.0204
0.21762 0.0108 0.0211
0.21772 0.0301 0.0211
0.21782 0.0108 0.0192
0.21791 0.0307 0.0223
0.21801 0.0180 0.0205
0.21811 0.0241 0.0211
0.21821 0.0186 0.0204
0.21831 0.0205 0.0211
0.21841 0.0211 0.0198
0.21851 0.0198 0.0217
0.21861 0.0301 0.0210
0.21871 0.0114 0.0198
0.21881 0.0295 0.0217
0.21891 0.0126 0.0198
0.21900 0.0295 0.0211
0.21910 0.0114 0.0217
0.21920 0.0307 0.0210
0.21930 0.0108 0.0198
0.21940 0.0307 0.0205
0.21950 0.0108 0.0211
0.21960 0.0301 0.0210
0.21970 0.0126 0.0192
0.21980 0.0289 0.0217
0.21990 0.0120 0.0210
0.22000 0.0301 0.0211
0.22009 0.0205 0.0211
0.22019 0.0205 0.0192
0.22029 0.0210 0.0210
0.22039 0.0211 0.0217
0.22049 0.0205 0.0211
0.22059 0.0192 0.0192
0.22069 0.0217 0.0211
0.22079 0.0192 0.0211
0.22089 0.0229 0.0210
0.22099 0.0186 0.0205
0.22109 0.0229 0.0211
0.22118 0.0186 0.0205
0.22128 0.0223 0.0210
0.22138 0.0186 0.0205
0.22148 0.0307 0.0211
0.22158 0.0198 0.0198
0.22168 0.0223 0.0217
0.22178 0.0205 0.0211
0.22188 0.0217 0.0211
0.22198 0.0192 0.0204
0.22208 0.0217 0.0198
0.22218 0.0192 0.0211
0.22227 0.0229 0.0217
0.22237 0.0192 0.0198
0.22247 0.0223 0.0205
0.22257 0.0186 0.0211
0.22267 0.0229 0.0210
0.22277 0.0198 0.0205
0.22287 0.0186 0.0211
0.22297 0.0223 0.0204
0.22307 0.0277 0.0211
0.22317 0.0150 0.0198
0.22327 0.0265 0.0217
0.22336 0.0144 0.0211
0.22346 0.0283 0.0198
0.22356 0.0138 0.0217
0.22366 0.0271 0.0210
0.22376 0.0138 0.0198
0.22386 0.0277 0.0217
0.22396 0.0138 0.0198
0.22406 0.0277 0.0211
0.22416 0.0144 0.0217
0.22426 0.0265 0.0198
0.22436 0.0144 0.0204
0.22445 0.0283 0.0211
0.22455 0.0217 0.0211
0.22465 0.0192 0.0204
0.22475 0.0229 0.0198
0.22485 0.0186 0.0217
0.22495 0.0229 0.0210
0.22505 0.0186 0.0211
0.22515 0.0277 0.0192
0.22525 0.0132 0.0211
0.22535 0.0289 0.0210
0.22545 0.0138 0.0217
0.22554 0.0277 0.0198
0.22564 0.0132 0.0210
0.22574 0.0283 0.0205
0.22584 0.0144 0.0211
0.22594 0.0277 0.0205
0.22604 0.0217 0.0223
0.22614 0.0198 0.0192
0.22624 0.0217 0.0211
0.22634 0.0192 0.0210
0.22644 0.0217 0.0211
0.22654 0.0198 0.0192
0.22664 0.0229 0.0211
0.22673 0.0186 0.0217
0.22683 0.0229 0.0211
0.22693 0.0192 0.0198
0.22703 0.0229 0.0204
0.22713 0.0186 0.0211
0.22723 0.0223 0.0211
0.22733 0.0192 0.0192
0.22743 0.0198 0.0217
0.22753 0.0301 0.0217
0.22763 0.0108 0.0205
0.22773 0.0307 0.0210
0.22782 0.0120 0.0205
0.22792 0.0295 0.0211
0.22802 0.0120 0.0204
0.22812 0.0301 0.0198
0.22822 0.0108 0.0223
0.22832 0.0301 0.0205
0.22842 0.0114 0.0198
0.22852 0.0301 0.0211
0.22862 0.0186 0.0217
0.22872 0.0229 0.0198
0.22882 0.0198 0.0211
0.22891 0.0223 0.0205
0.22901 0.0271 0.0210
0.22911 0.0144 0.0205
0.22921 0.0277 0.0198
0.22931 0.0138 0.0217
0.22941 0.0277 0.0210
0.22951 0.0120 0.0211
0.22961 0.0295 0.0192
0.22971 0.0144 0.0223
0.22981 0.0265 0.0198
0.22991 0.0120 0.0217
0.23000 0.0301 0.0211
0.23010 0.0114 0.0192
0.23020 0.0301 0.0223
0.23030 0.0120 0.0198
0.23040 0.0307 0.0210
0.23050 0.0186 0.0217
0.23060 0.0223 0.0198
0.23070 0.0205 0.0205
0.23080 0.0210 0.0210
0.23090 0.0198 0.0211
0.23100 0.0217 0.0211
0.23109 0.0192 0.0192
0.23119 0.0229 0.0217
0.23129 0.0192 0.0211
0.23139 0.0217 0.0210
0.23149 0.0192 0.0192
0.23159 0.0223 0.0211
0.23169 0.0205 0.0211
0.23179 0.0210 0.0204
0.23189 0.0198 0.0211
0.23199 0.0283 0.0211
0.23209 0.0144 0.0204
0.23218 0.0265 0.0211
0.23228 0.0223 0.0192
0.23238 0.0192 0.0223
0.23248 0.0217 0.0204
0.23258 0.0205 0.0211
0.23268 0.0211 0.0211
0.23278 0.0204 0.0192
0.23288 0.0211 0.0211
0.23298 0.0198 0.0211
0.23308 0.0229 0.0217
0.23318 0.0186 0.0198
0.23327 0.0223 0.0211
0.23337 0.0205 0.0205
0.23347 0.0210 0.0210
0.23357 0.0198 0.0205
0.23367 0.0301 0.0223
0.23377 0.0114 0.0192
0.23387 0.0277 0.0211
0.23397 0.0138 0.0211
0.23407 0.0271 0.0211
0.23417 0.0150 0.0204
0.23427 0.0277 0.0198
0.23436 0.0138 0.0217
0.23446 0.0271 0.0198
0.23456 0.0144 0.0235
0.23466 0.0289 0.0241
0.23476 0.0120 0.0229
0.23486 0.0120 0.0253
0.23496 0.0289 0.0229
0.23506 0.0120 0.0253
0.23516 0.0120 0.0247
0.23526 0.0289 0.0241
0.23536 0.0126 0.0253
0.23545 0.0204 0.0241
0.23555 0.0205 0.0241
0.23565 0.0126 0.0241
0.23575 0.0180 0.0241
0.23585 0.0198 0.0247
0.23595 0.0132 0.0253
0.23605 0.0198 0.0241
0.23615 0.0204 0.0241
0.23625 0.0126 0.0241
0.23635 0.0192 0.0253
0.23645 0.0217 0.0241
0.23654 0.0114 0.0241
0.23664 0.0211 0.0241
0.23674 0.0198 0.0241
0.23684 0.0126 0.0247
0.23694 0.0223 0.0253
0.23704 0.0192 0.0229
0.23714 0.0204 0.0253
0.23724 0.0126 0.0247
0.23734 0.0198 0.0241
0.23744 0.0205 0.0241
0.23754 0.0204 0.0241
0.23763 0.0120 0.0241
0.23773 0.0211 0.0253
0.23783 0.0198 0.0241
0.23793 0.0126 0.0241
0.23803 0.0211 0.0253
0.23813 0.0205 0.0241
0.23823 0.0120 0.0247
0.23833 0.0211 0.0241
0.23843 0.0198 0.0241
0.23853 0.0114 0.0241
0.23863 0.0211 0.0259
0.23872 0.0205 0.0241
0.23882 0.0205 0.0241
0.23892 0.0126 0.0241
0.23902 0.0205 0.0241
0.23912 0.0205 0.0241
0.23922 0.0126 0.0241
0.23932 0.0198 0.0253
0.23942 0.0205 0.0241
0.23952 0.0126 0.0259
0.23962 0.0198 0.0235
0.23972 0.0217 0.0247
0.23981 0.0120 0.0235
0.23991 0.0204 0.0259
0.24001 0.0205 0.0241
0.24011 0.0126 0.0229
0.24021 0.0204 0.0253
0.24031 0.0205 0.0241
0.24041 0.0114 0.0247
0.24051 0.0265 0.0241
0.24061 0.0114 0.0241
0.24071 0.0132 0.0241
0.24081 0.0283 0.0265
0.24091 0.0126 0.0241
0.24100 0.0126 0.0241
0.24110 0.0277 0.0229
0.24120 0.0144 0.0253
0.24130 0.0114 0.0241
0.24140 0.0283 0.0259
0.24150 0.0126 0.0229
0.24160 0.0120 0.0253
0.24170 0.0277 0.0241
0.24180 0.0132 0.0241
0.24190 0.0126 0.0241
0.24200 0.0283 0.0241
0.24209 0.0120 0.0247
0.24219 0.0211 0.0253
0.24229 0.0186 0.0241
0.24239 0.0144 0.0241
0.24249 0.0277 0.0241
0.24259 0.0120 0.0253
0.24269 0.0126 0.0241
0.24279 0.0277 0.0247
0.24289 0.0132 0.0235
0.24299 0.0138 0.0241
0.24309 0.0265 0.0247
0.24318 0.0132 0.0241
0.24328 0.0120 0.0241
0.24338 0.0283 0.0253
0.24348 0.0126 0.0241
0.24358 0.0132 0.0247
0.24368 0.0277 0.0241
0.24378 0.0120 0.0241
0.24388 0.0211 0.0253
0.24398 0.0198 0.0253
0.24408 0.0120 0.0229
0.24418 0.0205 0.0241
0.24427 0.0204 0.0253
0.24437 0.0126 0.0247
0.24447 0.0205 0.0241
0.24457 0.0205 0.0241
0.24467 0.0120 0.0241
0.24477 0.0211 0.0259
0.24487 0.0198 0.0241
0.24497 0.0132 0.0241
0.24507 0.0205 0.0241
0.24517 0.0174 0.0241
0.24527 0.0120 0.0253
0.24536 0.0211 0.0229
0.24546 0.0205 0.0265
0.24556 0.0205 0.0241
0.24566 0.0126 0.0229
0.24576 0.0186 0.0259
0.24586 0.0223 0.0235
0.24596 0.0132 0.0247
0.24606 0.0192 0.0235
0.24616 0.0211 0.0259
0.24626 0.0114 0.0229
0.24636 0.0204 0.0253
0.24645 0.0205 0.0247
0.24655 0.0126 0.0241
0.24665 0.0198 0.0241
0.24675 0.0205 0.0241
0.24685 0.0211 0.0241
0.24695 0.0120 0.0241
0.24705 0.0204 0.0265
0.24715 0.0205 0.0229
0.24725 0.0211 0.0241
0.24735 0.0120 0.0241
0.24745 0.0205 0.0253
0.24754 0.0205 0.0259
0.24764 0.0126 0.0241
0.24774 0.0198 0.0241
0.24784 0.0211 0.0229
0.24794 0.0126 0.0259
0.24804 0.0198 0.0235
0.24814 0.0211 0.0241
0.24824 0.0114 0.0241
0.24834 0.0217 0.0259
0.24844 0.0192 0.0241
0.24854 0.0126 0.0241
0.24863 0.0205 0.0241
0.24873 0.0198 0.0241
0.24883 0.0132 0.0253
0.24893 0.0283 0.0247
0.24903 0.0126 0.0241
0.24913 0.0126 0.0235
0.24923 0.0283 0.0247
0.24933 0.0138 0.0241
0.24943 0.0108 0.0253
0.24953 0.0283 0.0241
0.24963 0.0132 0.0241
0.24972 0.0120 0.0241
0.24982 0.0289 0.0247
0.24992 0.0096 0.0241
0.25002 0.0114 0.0253
0.25012 0.0295 0.0241
0.25022 0.0114 0.0241
0.25032 0.0217 0.0253
0.25042 0.0205 0.0241
0.25052 0.0114 0.0229
0.25062 0.0217 0.0259
0.25072 0.0192 0.0241
0.25081 0.0126 0.0241
0.25091 0.0216 0.0241
0.25101 0.0192 0.0253
0.25111 0.0126 0.0241
0.25121 0.0205 0.0247
0.25131 0.0205 0.0241
0.25141 0.0126 0.0241
0.25151 0.0271 0.0241
0.25161 0.0132 0.0253
0.25171 0.0120 0.0241
0.25181 0.0289 0.0253
0.25190 0.0120 0.0241
0.25200 0.0211 0.0241
0.25210 0.0198 0.0241
0.25220 0.0132 0.0241
0.25230 0.0211 0.0241
0.25240 0.0198 0.0247
0.25250 0.0114 0.0241
0.25260 0.0217 0.0253
0.25270 0.0186 0.0241
0.25280 0.0132 0.0247
0.25290 0.0204 0.0241
0.25299 0.0198 0.0253
0.25309 0.0132 0.0229
0.25319 0.0205 0.0241
0.25329 0.0198 0.0265
0.25339 0.0126 0.0229
0.25349 0.0211 0.0253
0.25359 0.0192 0.0229
0.25369 0.0211 0.0271
0.25379 0.0114 0.0229
0.25389 0.0205 0.0253
0.25399 0.0217 0.0241
0.25408 0.0132 0.0241
0.25418 0.0186 0.0241
0.25428 0.0216 0.0241
0.25438 0.0114 0.0241
0.25448 0.0198 0.0241
0.25458 0.0211 0.0259
0.25468 0.0126 0.0253
0.25478 0.0180 0.0241
0.25488 0.0205 0.0229
0.25498 0.0120 0.0241
0.25508 0.0205 0.0253
0.25517 0.0205 0.0247
0.25527 0.0132 0.0235
0.25537 0.0277 0.0241
0.25547 0.0132 0.0259
0.25557 0.0120 0.0229
0.25567 0.0277 0.0253
0.25577 0.0138 0.0241
0.25587 0.0192 0.0241
0.25597 0.0211 0.0247
0.25607 0.0114 0.0253
0.25617 0.0205 0.0229
0.25627 0.0216 0.0241
0.25636 0.0126 0.0253
0.25646 0.0192 0.0241
0.25656 0.0217 0.0253
0.25666 0.0108 0.0241
0.25676 0.0205 0.0241
0.25686 0.0211 0.0247
0.25696 0.0120 0.0241
0.25706 0.0289 0.0241
0.25716 0.0120 0.0241
0.25726 0.0132 0.0253
0.25736 0.0277 0.0247
0.25745 0.0132 0.0241
0.25755 0.0120 0.0241
0.25765 0.0283 0.0241
0.25775 0.0126 0.0253
0.25785 0.0114 0.0241
0.25795 0.0295 0.0253
0.25805 0.0114 0.0241
0.25815 0.0138 0.0241
0.25825 0.0283 0.0241
0.25835 0.0126 0.0241
0.25845 0.0114 0.0241
0.25854 0.0283 0.0241
0.25864 0.0126 0.0247
0.25874 0.0217 0.0253
0.25884 0.0192 0.0241
0.25894 0.0126 0.0241
0.25904 0.0204 0.0247
0.25914 0.0205 0.0241
0.25924 0.0126 0.0253
0.25934 0.0211 0.0229
0.25944 0.0168 0.0241
0.25954 0.0150 0.0265
0.25963 0.0186 0.0229
0.25973 0.0198 0.0253
0.25983 0.0114 0.0241
0.25993 0.0217 0.0247
0.26003 0.0192 0.0241
0.26013 0.0126 0.0253
0.26023 0.0217 0.0229
0.26033 0.0192 0.0253
0.26043 0.0217 0.0241
0.26053 0.0205 0.0241
0.26063 0.0114 0.0241
0.26072 0.0217 0.0241
0.26082 0.0186 0.0259
0.26092 0.0132 0.0241
0.26102 0.0204 0.0241
0.26112 0.0205 0.0241
0.26122 0.0120 0.0241
0.26132 0.0211 0.0253
0.26142 0.0205 0.0247
0.26152 0.0120 0.0235
0.26162 0.0205 0.0241
0.26172 0.0204 0.0259
0.26181 0.0126 0.0241
0.26191 0.0211 0.0241
0.26201 0.0198 0.0241
0.26211 0.0211 0.0241
0.26221 0.0120 0.0247
0.26231 0.0192 0.0253
0.26241 0.0216 0.0229
0.26251 0.0114 0.0241
0.26261 0.0217 0.0253
0.26271 0.0205 0.0241
0.26281 0.0114 0.0241
0.26290 0.0205 0.0259
0.26300 0.0205 0.0241
0.26310 0.0120 0.0241
0.26320 0.0211 0.0241
0.26330 0.0205 0.0241
0.26340 0.0132 0.0241
0.26350 0.0192 0.0253
0.26360 0.0211 0.0247
0.26370 0.0120 0.0241
0.26380 0.0289 0.0235
0.26390 0.0126 0.0247
0.26399 0.0126 0.0253
0.26409 0.0265 0.0241
0.26419 0.0138 0.0253
0.26429 0.0126 0.0241
0.26439 0.0259 0.0247
0.26449 0.0126 0.0241
0.26459 0.0114 0.0235
0.26469 0.0283 0.0241
0.26479 0.0120 0.0241
0.26489 0.0132 0.0247
0.26499 0.0283 0.0253
0.26508 0.0126 0.0241
0.26518 0.0205 0.0241
0.26528 0.0198 0.0247
0.26538 0.0126 0.0241
0.26548 0.0289 0.0235
0.26558 0.0120 0.0247
0.26568 0.0132 0.0241
0.26578 0.0277 0.0265
0.26588 0.0126 0.0241
0.26598 0.0114 0.0241
0.26608 0.0283 0.0241
0.26617 0.0138 0.0247
0.26627 0.0114 0.0241
0.26637 0.0295 0.0241
0.26647 0.0114 0.0241
0.26657 0.0126 0.0253
0.26667 0.0295 0.0241
0.26677 0.0108 0.0241
0.26687 0.0132 0.0241
0.26697 0.0283 0.0247
0.26707 0.0126 0.0253
0.26717 0.0204 0.0253
0.26726 0.0205 0.0229
0.26736 0.0120 0.0241
0.26746 0.0211 0.0253
0.26756 0.0198 0.0241
0.26766 0.0126 0.0241
0.26776 0.0205 0.0247
0.26786 0.0210 0.0235
0.26796 0.0120 0.0259
0.26806 0.0211 0.0241
0.26816 0.0198 0.0241
0.26826 0.0114 0.0241
0.26835 0.0217 0.0247
0.26845 0.0192 0.0241
0.26855 0.0138 0.0253
0.26865 0.0205 0.0241
0.26875 0.0205 0.0229
0.26885 0.0168 0.0253
0.26895 0.0156 0.0241
0.26905 0.0168 0.0253
0.26915 0.0210 0.0247
0.26925 0.0120 0.0235
0.26935 0.0205 0.0259
0.26944 0.0205 0.0229
0.26954 0.0132 0.0241
0.26964 0.0198 0.0241
0.26974 0.0211 0.0253
0.26984 0.0198 0.0247
0.26994 0.0126 0.0235
0.27004 0.0205 0.0247
0.27014 0.0192 0.0253
0.27024 0.0217 0.0241
0.27034 0.0126 0.0241
0.27044 0.0192 0.0253
0.27054 0.0216 0.0241
0.27063 0.0126 0.0247
0.27073 0.0192 0.0241
0.27083 0.0217 0.0235
0.27093 0.0114 0.0241
0.27103 0.0205 0.0259
0.27113 0.0205 0.0241
0.27123 0.0126 0.0241
0.27133 0.0205 0.0247
0.27143 0.0205 0.0235
0.27153 0.0126 0.0247
0.27163 0.0198 0.0241
0.27172 0.0211 0.0241
0.27182 0.0126 0.0241
0.27192 0.0283 0.0265
0.27202 0.0126 0.0241
0.27212 0.0120 0.0241
0.27222 0.0283 0.0241
0.27232 0.0126 0.0241
0.27242 0.0126 0.0247
0.27252 0.0283 0.0253
0.27262 0.0126 0.0229
0.27272 0.0120 0.0241
0.27281 0.0277 0.0253
0.27291 0.0126 0.0241
0.27301 0.0126 0.0241
0.27311 0.0283 0.0247
0.27321 0.0126 0.0253
0.27331 0.0126 0.0241
0.27341 0.0283 0.0241
0.27351 0.0120 0.0241
0.27361 0.0217 0.0241
0.27371 0.0168 0.0253
0.27381 0.0126 0.0241
0.27390 0.0210 0.0241
0.27400 0.0186 0.0247
0.27410 0.0126 0.0235
0.27420 0.0223 0.0259
0.27430 0.0198 0.0241
0.27440 0.0126 0.0241
0.27450 0.0271 0.0247
0.27460 0.0126 0.0253
0.27470 0.0126 0.0223
0.27480 0.0283 0.0259
0.27490 0.0132 0.0241
0.27499 0.0120 0.0241
0.27509 0.0283 0.0241
0.27519 0.0120 0.0253
0.27529 0.0204 0.0241
0.27539 0.0211 0.0241
0.27549 0.0126 0.0247
0.27559 0.0198 0.0241
0.27569 0.0192 0.0241
0.27579 0.0138 0.0241
0.27589 0.0211 0.0253
0.27599 0.0198 0.0241
0.27608 0.0126 0.0247
0.27618 0.0205 0.0241
0.27628 0.0192 0.0241
0.27638 0.0126 0.0253
0.27648 0.0205 0.0241
0.27658 0.0204 0.0241
0.27668 0.0126 0.0253
0.27678 0.0205 0.0241
0.27688 0.0205 0.0241
0.27698 0.0211 0.0241
0.27708 0.0120 0.0241
0.27717 0.0198 0.0247
0.27727 0.0210 0.0259
0.27737 0.0120 0.0235
0.27747 0.0205 0.0247
0.27757 0.0211 0.0235
0.27767 0.0126 0.0241
0.27777 0.0198 0.0247
0.27787 0.0211 0.0241
0.27797 0.0120 0.0241
0.27807 0.0205 0.0253
0.27817 0.0211 0.0253
0.27826 0.0114 0.0241
0.27836 0.0198 0.0241
0.27846 0.0192 0.0241
0.27856 0.0144 0.0241
0.27866 0.0265 0.0259
0.27876 0.0114 0.0229
0.27886 0.0132 0.0241
0.27896 0.0277 0.0253
0.27906 0.0126 0.0241
0.27916 0.0205 0.0241
0.27926 0.0205 0.0241
0.27935 0.0126 0.0241
0.27945 0.0198 0.0259
0.27955 0.0205 0.0253
0.27965 0.0126 0.0241
0.27975 0.0192 0.0229
0.27985 0.0217 0.0241
0.27995 0.0132 0.0253
0.28005 0.0198 0.0241
0.28015 0.0211 0.0241
0.28025 0.0120 0.0241
0.28035 0.0283 0.0247
0.28044 0.0114 0.0253
0.28054 0.0126 0.0241
0.28064 0.0295 0.0241
0.28074 0.0114 0.0241
0.28084 0.0132 0.0259
0.28094 0.0277 0.0229
0.28104 0.0126 0.0253
0.28114 0.0126 0.0241
0.28124 0.0289 0.0253
0.28134 0.0120 0.0229
0.28144 0.0120 0.0253
0.28153 0.0289 0.0241
0.28163 0.0120 0.0241
0.28173 0.0126 0.0247
0.28183 0.0289 0.0241
0.28193 0.0120 0.0241
0.28203 0.0210 0.0241
0.28213 0.0198 0.0241
0.28223 0.0114 0.0241
0.28233 0.0223 0.0253
0.28243 0.0198 0.0247
0.28253 0.0120 0.0241
0.28262 0.0205 0.0253
0.28272 0.0192 0.0241
0.28282 0.0132 0.0241
0.28292 0.0211 0.0253
0.28302 0.0205 0.0229
0.28312 0.0120 0.0253
0.28322 0.0180 0.0247
0.28332 0.0205 0.0235
0.28342 0.0126 0.0247
0.28352 0.0198 0.0253
0.28362 0.0211 0.0241
0.28371 0.0198 0.0247
0.28381 0.0205 0.0235
0.28391 0.0126 0.0247
0.28401 0.0205 0.0241
0.28411 0.0204 0.0241
0.28421 0.0126 0.0241
0.28431 0.0205 0.0253
0.28441 0.0192 0.0241
0.28451 0.0126 0.0253
0.28461 0.0211 0.0241
0.28471 0.0198 0.0241
0.28481 0.0126 0.0241
0.28490 0.0211 0.0259
0.28500 0.0192 0.0223
0.28510 0.0132 0.0259
0.28520 0.0198 0.0241
0.28530 0.0211 0.0247
0.28540 0.0204 0.0235
0.28550 0.0126 0.0247
0.28560 0.0198 0.0241
0.28570 0.0205 0.0253
0.28580 0.0126 0.0253
0.28590 0.0205 0.0229
0.28599 0.0205 0.0241
0.28609 0.0132 0.0241
0.28619 0.0186 0.0253
0.28629 0.0217 0.0247
0.28639 0.0132 0.0235
0.28649 0.0192 0.0247
0.28659 0.0205 0.0253
0.28669 0.0120 0.0241
0.28679 0.0283 0.0241
0.28689 0.0126 0.0241
0.28699 0.0132 0.0241
0.28708 0.0277 0.0247
0.28718 0.0126 0.0241
0.28728 0.0126 0.0253
0.28738 0.0289 0.0229
0.28748 0.0120 0.0265
