"number" "dsum" "count" "missing" "quant_error" "fname"
676 1332.0 1332 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Leptobrachella_pelodytoides.tif"
677 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreolalax_weigoldi.tif"
678 326.0 326 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Scutiger_adungensis.tif"
679 120.0 120 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Scutiger_bhutanensis.tif"
680 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Scutiger_brevipes.tif"
681 61.0 61 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Philautus_kempii.tif"
682 26.0 26 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Megophrys_pachyproctus.tif"
683 13.0 13 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Megophrys_shuichengensis.tif"
684 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Megophrys_wawuensis.tif"
685 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Choerophryne_rhenaurum.tif"
686 297.0 297 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Choerophryne_variegata.tif"
687 14.0 14 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Austrochaperina_archboldi.tif"
688 29.0 29 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Austrochaperina_brevipes.tif"
689 9.0 9 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Austrochaperina_kosarek.tif"
690 724.0 724 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Austrochaperina_parkeri.tif"
691 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Austrochaperina_polysticta.tif"
692 9.0 9 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Barygenys_cheesmanae.tif"
693 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Barygenys_flavigularis.tif"
694 16.0 16 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Callulops_boettgeri.tif"
695 192.0 192 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Callulops_dubius.tif"
696 110.0 110 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Asterophrys_eurydactyla.tif"
697 231.0 231 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Callulops_fuscus.tif"
698 13.0 13 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Callulops_glandulosus.tif"
699 46.0 46 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Callulops_kopsteini.tif"
700 195.0 195 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Callulops_marmoratus.tif"
701 19.0 19 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Callulops_sagittatus.tif"
702 461.0 461 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Chiasmocleis_centralis.tif"
703 10.0 10 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Choerophryne_allisoni.tif"
704 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cophixalus_bewaniensis.tif"
705 12.0 12 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cophixalus_daymani.tif"
706 10.0 10 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cophixalus_montanus.tif"
707 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cophixalus_pulchellus.tif"
708 5.0 5 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cophixalus_tagulensis.tif"
709 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cophixalus_tetzlaffi.tif"
710 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Copiula_exspectata.tif"
711 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Copiula_major.tif"
712 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Copiula_obsti.tif"
713 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ctenophryne_minor.tif"
714 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hylophorbus_rufescens.tif"
715 109.0 109 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Kalophrynus_bunguranus.tif"
716 3.0 3 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Kalophrynus_eok.tif"
717 485.0 485 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Micryletta_menglienica.tif"
718 36.0 36 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Kalophrynus_robinsoni.tif"
719 298.0 298 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Sphenophryne_rubra.tif"
720 15.0 15 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Sphenophryne_similis.tif"
721 39.0 39 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hylophorbus_infulatus.tif"
722 31.0 31 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Microhyla_maculifera.tif"
723 246.0 246 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Microhyla_picta.tif"
724 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_asplenicola.tif"
725 27.0 27 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_atrigularis.tif"
726 27.0 27 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_brevicrus.tif"
727 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_clamata.tif"
728 56.0 56 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_flava.tif"
729 139.0 139 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_frontifasciata.tif"
730 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_kampeni.tif"
731 14.0 14 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_loriae.tif"
732 251.0 251 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Aphantophryne_parkeri.tif"
733 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_pseudasplenicola.tif"
734 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_sibilans.tif"
735 9.0 9 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_unicolor.tif"
736 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_waira.tif"
737 81.0 81 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oreophryne_wapoga.tif"
738 32.0 32 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Sphenophryne_coggeri.tif"
739 51.0 51 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Stumpffia_tetradactyla.tif"
740 86.0 86 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Stumpffia_tridactyla.tif"
741 39.0 39 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Xenorhina_anorbis.tif"
742 191.0 191 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Xenorhina_gigantea.tif"
743 12.0 12 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Xenorhina_huon.tif"
744 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Xenorhina_ophiodon.tif"
745 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Xenorhina_scheepstrai.tif"
746 9.0 9 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Xenorhina_subcrocea.tif"
747 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Xenorhina_adisca.tif"
748 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Xenorhina_eiponis.tif"
749 1730.0 1730 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cacosternum_leleupi.tif"
750 43.0 43 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_albomarginatus.tif"
751 786.0 786 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_anotis.tif"
752 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_brevipalmatus.tif"
753 774.0 774 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_cryptotis.tif"
754 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_dalcqi.tif"
755 35.0 35 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_elberti.tif"
756 12.0 12 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_gastoni.tif"
757 107.0 107 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_giorgii.tif"
758 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_inexpectatus.tif"
759 37.0 37 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_nanus.tif"
760 37.0 37 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_pygmaeus.tif"
761 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_rouxi.tif"
762 28.0 28 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_sternfeldi.tif"
763 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Phrynobatrachus_taiensis.tif"
764 43.0 43 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hymenochirus_boulengeri.tif"
765 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hymenochirus_feae.tif"
766 37.0 37 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Xenopus_ruwenzoriensis.tif"
767 77.0 77 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hylarana_parkeriana.tif"
768 908.0 908 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Amolops_kaulbacki.tif"
769 536.0 536 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Amolops_longimanus.tif"
770 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Amolops_nepalicus.tif"
771 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cornufer_gigas.tif"
772 23.0 23 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Limnonectes_ghoshi.tif"
773 167.0 167 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Minervarya_brevipalmata.tif"
774 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Fejervarya_pulla.tif"
775 10338.0 10338 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hildebrandtia_ornatissima.tif"
776 42.0 42 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Indirana_longicrus.tif"
777 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ingerana_reticulata.tif"
778 199.0 199 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Limnonectes_khammonensis.tif"
779 14.0 14 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Limnonectes_mawlyndipi.tif"
780 213.0 213 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Odorrana_mawphlangensis.tif"
781 83.0 83 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Limnonectes_micrixalus.tif"
782 41.0 41 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Meristogenys_macrophthalmus.tif"
783 115.0 115 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Nanorana_conaensis.tif"
784 293.0 293 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Nanorana_feae.tif"
785 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Nanorana_mokokchungensis.tif"
786 36.0 36 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Nanorana_rarica.tif"
787 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cornufer_bimaculatus.tif"
788 1901.0 1901 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Cornufer_mimicus.tif"
789 10393.0 10393 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ptychadena_arnei.tif"
790 18.0 18 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ptychadena_filwoha.tif"
791 12.0 12 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ptychadena_harenna.tif"
792 348.0 348 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ptychadena_ingeri.tif"
793 159.0 159 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ptychadena_mapacha.tif"
794 1135.0 1135 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ptychadena_pujoli.tif"
795 34.0 34 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ptychadena_submascareniensis.tif"
796 20.0 20 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ptychadena_wadei.tif"
797 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Papurana_aurata.tif"
798 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Pulchrana_debussyi.tif"
799 5128.0 5128 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hylarana_garoensis.tif"
800 13.0 13 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Papurana_grisea.tif"
801 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Odorrana_leporipes.tif"
802 247.0 247 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hylarana_margariana.tif"
803 27.0 27 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Humerana_oatesii.tif"
804 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hylarana_persimilis.tif"
805 11.0 11 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Sphaerotheca_leucorhynchus.tif"
806 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Tomopterna_ahli.tif"
807 367.0 367 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Rohanixalus_punctatus.tif"
808 251.0 251 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Philautus_cinerascens.tif"
809 1556.0 1556 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Raorchestes_garo.tif"
810 242.0 242 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Philautus_maosonensis.tif"
811 31.0 31 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Gracixalus_medogensis.tif"
812 161.0 161 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Philautus_tytthus.tif"
813 3.0 3 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Polypedates_zed.tif"
814 48.0 48 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Rhacophorus_rhyssocephalus.tif"
815 1201.0 1201 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Rhacophorus_tuberculatus.tif"
816 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Rhacophorus_turpes.tif"
817 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hynobius_chinensis.tif"
818 215.0 215 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hynobius_turkestanicus.tif"
819 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Bolitoglossa_digitigrada.tif"
820 38.0 38 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Bolitoglossa_epimela.tif"
821 50.0 50 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Bolitoglossa_nigrescens.tif"
822 4304.0 4304 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Bolitoglossa_peruviana.tif"
823 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Bolitoglossa_silverstonei.tif"
824 3.0 3 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oedipina_altura.tif"
825 73.0 73 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oedipina_collaris.tif"
826 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oedipina_paucidentata.tif"
827 172.0 172 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Plethodon_aureolus.tif"
828 12.0 12 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Plethodon_sequoyah.tif"
829 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_antioquiaensis.tif"
830 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_attenuata.tif"
831 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_caribea.tif"
832 101.0 101 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_corpulenta.tif"
833 49.0 49 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_crassisquama.tif"
834 475.0 475 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_degenerata.tif"
835 70.0 70 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_dunni.tif"
836 70.0 70 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_flavopunctata.tif"
837 10.0 10 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_inca.tif"
838 23.0 23 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Caecilia_tenuissima.tif"
839 44.0 44 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Chthonerpeton_braestrupi.tif"
840 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Chthonerpeton_onorei.tif"
841 161.0 161 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Chthonerpeton_perissodus.tif"
842 239.0 239 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Dermophis_costaricense.tif"
843 134.0 134 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Dermophis_gracilior.tif"
844 112.0 112 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Gegeneophis_carnosus.tif"
845 5.0 5 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Gegeneophis_krishni.tif"
846 24.0 24 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Geotrypetes_angeli.tif"
847 21.0 21 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Geotrypetes_pseudoangeli.tif"
848 5.0 5 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Herpele_multiplicata.tif"
849 405.0 405 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Idiocranium_russeli.tif"
850 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Indotyphlus_battersbyi.tif"
851 2227.0 2227 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Microcaecilia_rabei.tif"
852 56.0 56 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Mimosiphonops_vermiculatus.tif"
853 7.0 7 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oscaecilia_elongata.tif"
854 83.0 83 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oscaecilia_hypereumeces.tif"
855 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Oscaecilia_koepckeorum.tif"
