"rank" "mean.1" "weighted_mean.1" "min.1" "mean.2" "weighted_mean.2" "min.2" "mean.3" "weighted_mean.3" "min.3" "mean.4" "weighted_mean.4" "min.4" 
0.13675 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9990 0.0000 
0.13685 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9990 0.0000 
0.13695 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9990 0.0000 
0.13705 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9990 0.0000 
0.13715 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9990 0.0000 
0.13725 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9989 0.0000 
0.13735 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9989 0.0000 
0.13745 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9989 0.0000 
0.13755 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9989 0.0000 
0.13765 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9989 0.0000 
0.13775 0.9977 1.0000 0.0000 0.9854 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9989 0.0000 
0.13785 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9989 0.0000 
0.13795 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9989 0.0000 
0.13805 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9919 0.9989 0.0000 
0.13815 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13825 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13835 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13845 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13855 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13865 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13875 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13885 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13895 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13905 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13915 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13925 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9918 0.9989 0.0000 
0.13935 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.13945 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.13955 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.13965 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.13975 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.13985 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.13995 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.14005 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.14015 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.14025 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.14035 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.14045 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.14055 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.14065 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9917 0.9989 0.0000 
0.14075 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14085 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14095 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14105 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14114 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14124 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14134 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14144 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14154 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14164 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14174 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9989 0.0000 
0.14184 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9988 0.0000 
0.14194 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9988 0.0000 
0.14204 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9988 0.0000 
0.14214 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9988 0.0000 
0.14224 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9988 0.0000 
0.14234 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9988 0.0000 
0.14244 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9988 0.0000 
0.14254 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9916 0.9988 0.0000 
0.14264 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14274 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14284 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14294 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14304 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14314 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14324 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14334 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14344 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14354 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14364 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14374 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14384 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14394 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14404 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14414 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14424 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14434 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14444 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9915 0.9988 0.0000 
0.14454 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14464 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14474 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14484 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14494 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14504 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14514 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14524 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14534 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14544 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14554 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14564 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14574 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14584 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14594 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14604 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9914 0.9988 0.0000 
0.14614 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9988 0.0000 
0.14624 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9988 0.0000 
0.14634 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14644 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14654 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14663 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14673 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14683 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14693 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14703 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14713 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14723 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14733 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14743 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14753 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9913 0.9987 0.0000 
0.14763 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14773 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14783 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14793 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14803 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14813 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14823 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14833 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14843 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14853 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14863 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9912 0.9987 0.0000 
0.14873 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14883 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14893 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14903 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14913 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14923 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14933 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14943 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14953 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14963 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14973 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9911 0.9987 0.0000 
0.14983 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9987 0.0000 
0.14993 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9987 0.0000 
0.15003 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9987 0.0000 
0.15013 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9987 0.0000 
0.15023 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9987 0.0000 
0.15033 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9987 0.0000 
0.15043 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9987 0.0000 
0.15053 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9987 0.0000 
0.15063 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9986 0.0000 
0.15073 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9986 0.0000 
0.15083 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9910 0.9986 0.0000 
0.15093 0.9977 1.0000 0.0000 0.9853 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15103 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15113 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15123 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15133 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15143 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15153 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15163 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15173 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15183 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15193 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9909 0.9986 0.0000 
0.15203 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15212 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15222 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15232 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15242 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15252 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15262 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15272 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15282 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15292 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9908 0.9986 0.0000 
0.15302 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15312 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15322 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15332 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15342 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15352 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15362 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15372 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15382 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15392 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9907 0.9986 0.0000 
0.15402 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9986 0.0000 
0.15412 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9986 0.0000 
0.15422 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9986 0.0000 
0.15432 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9986 0.0000 
0.15442 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9986 0.0000 
0.15452 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9986 0.0000 
0.15462 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9986 0.0000 
0.15472 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9986 0.0000 
0.15482 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9986 0.0000 
0.15492 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9906 0.9985 0.0000 
0.15502 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15512 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15522 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15532 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15542 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15552 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15562 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15572 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15582 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15592 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15602 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9905 0.9985 0.0000 
0.15612 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15622 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15632 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15642 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15652 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15662 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15672 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15682 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15692 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15702 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15712 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9904 0.9985 0.0000 
0.15722 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9903 0.9985 0.0000 
0.15732 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9903 0.9985 0.0000 
0.15742 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9903 0.9985 0.0000 
0.15752 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9903 0.9985 0.0000 
0.15762 0.9977 1.0000 0.0000 0.9852 0.9994 0.0000 0.9755 1.0000 0.1408 0.9903 0.9985 0.0000 
