"rank" "mean.1" "weighted_mean.1" "min.1" "mean.2" "weighted_mean.2" "min.2" "mean.3" "weighted_mean.3" "min.3" "mean.4" "weighted_mean.4" "min.4" 
0.16105 0.9998 1.0000 0.9547 0.9960 0.9984 0.0482 0.9950 0.9949 0.7482 1.0000 1.0000 1.0000 
0.16115 0.9998 1.0000 0.9543 0.9960 0.9984 0.0482 0.9950 0.9949 0.7479 1.0000 1.0000 1.0000 
0.16124 0.9998 1.0000 0.9541 0.9960 0.9984 0.0482 0.9950 0.9949 0.7476 1.0000 1.0000 1.0000 
0.16134 0.9998 1.0000 0.9537 0.9960 0.9984 0.0482 0.9949 0.9949 0.7474 1.0000 1.0000 1.0000 
0.16144 0.9998 1.0000 0.9534 0.9960 0.9984 0.0482 0.9949 0.9949 0.7471 1.0000 1.0000 1.0000 
0.16154 0.9998 1.0000 0.9530 0.9960 0.9984 0.0482 0.9949 0.9949 0.7468 1.0000 1.0000 1.0000 
0.16164 0.9998 1.0000 0.9526 0.9960 0.9984 0.0481 0.9949 0.9949 0.7465 1.0000 1.0000 1.0000 
0.16173 0.9998 1.0000 0.9524 0.9960 0.9984 0.0481 0.9949 0.9949 0.7463 1.0000 1.0000 1.0000 
0.16183 0.9998 1.0000 0.9520 0.9960 0.9984 0.0481 0.9949 0.9949 0.7460 1.0000 1.0000 1.0000 
0.16193 0.9998 1.0000 0.9516 0.9960 0.9984 0.0481 0.9949 0.9949 0.7457 1.0000 1.0000 1.0000 
0.16203 0.9998 1.0000 0.9512 0.9960 0.9984 0.0481 0.9949 0.9949 0.7454 1.0000 1.0000 1.0000 
0.16213 0.9998 1.0000 0.9510 0.9960 0.9984 0.0480 0.9949 0.9949 0.7452 1.0000 1.0000 1.0000 
0.16223 0.9998 1.0000 0.9506 0.9960 0.9984 0.0480 0.9949 0.9948 0.7449 1.0000 1.0000 1.0000 
0.16232 0.9998 1.0000 0.9502 0.9960 0.9984 0.0480 0.9949 0.9948 0.7446 1.0000 1.0000 1.0000 
0.16242 0.9998 1.0000 0.9498 0.9960 0.9984 0.0480 0.9949 0.9948 0.7443 1.0000 1.0000 1.0000 
0.16252 0.9998 1.0000 0.9494 0.9960 0.9984 0.0480 0.9949 0.9948 0.7441 1.0000 1.0000 1.0000 
0.16262 0.9998 1.0000 0.9492 0.9960 0.9984 0.0480 0.9949 0.9948 0.7438 1.0000 1.0000 1.0000 
0.16272 0.9998 1.0000 0.9488 0.9960 0.9984 0.0479 0.9949 0.9948 0.7435 1.0000 1.0000 1.0000 
0.16281 0.9998 1.0000 0.9484 0.9960 0.9984 0.0479 0.9949 0.9948 0.7432 1.0000 1.0000 1.0000 
0.16291 0.9998 1.0000 0.9480 0.9960 0.9984 0.0479 0.9949 0.9948 0.7429 1.0000 1.0000 1.0000 
0.16301 0.9998 1.0000 0.9476 0.9960 0.9984 0.0479 0.9949 0.9948 0.7427 1.0000 1.0000 1.0000 
0.16311 0.9998 1.0000 0.9474 0.9960 0.9984 0.0479 0.9948 0.9948 0.7424 1.0000 1.0000 1.0000 
0.16321 0.9998 1.0000 0.9470 0.9960 0.9984 0.0479 0.9948 0.9948 0.7421 1.0000 1.0000 1.0000 
0.16331 0.9998 1.0000 0.9466 0.9960 0.9984 0.0478 0.9948 0.9948 0.7418 1.0000 1.0000 1.0000 
0.16340 0.9998 1.0000 0.9462 0.9960 0.9984 0.0478 0.9948 0.9948 0.7416 1.0000 1.0000 1.0000 
0.16350 0.9998 1.0000 0.9460 0.9960 0.9984 0.0478 0.9948 0.9948 0.7413 1.0000 1.0000 1.0000 
0.16360 0.9998 1.0000 0.9456 0.9960 0.9984 0.0478 0.9948 0.9948 0.7410 1.0000 1.0000 1.0000 
0.16370 0.9998 1.0000 0.9452 0.9960 0.9984 0.0478 0.9948 0.9948 0.7407 1.0000 1.0000 1.0000 
0.16380 0.9998 1.0000 0.9449 0.9960 0.9984 0.0477 0.9948 0.9948 0.7405 1.0000 1.0000 1.0000 
0.16389 0.9998 1.0000 0.9445 0.9960 0.9984 0.0477 0.9948 0.9948 0.7402 1.0000 1.0000 1.0000 
0.16399 0.9998 1.0000 0.9443 0.9960 0.9984 0.0477 0.9948 0.9947 0.7399 1.0000 1.0000 1.0000 
0.16409 0.9998 1.0000 0.9439 0.9960 0.9984 0.0477 0.9948 0.9947 0.7396 1.0000 1.0000 1.0000 
0.16419 0.9998 1.0000 0.9435 0.9960 0.9984 0.0477 0.9948 0.9947 0.7394 1.0000 1.0000 1.0000 
0.16429 0.9998 1.0000 0.9431 0.9960 0.9984 0.0477 0.9948 0.9947 0.7391 1.0000 1.0000 1.0000 
0.16439 0.9998 1.0000 0.9427 0.9960 0.9984 0.0476 0.9948 0.9947 0.7388 1.0000 1.0000 1.0000 
0.16448 0.9998 1.0000 0.9425 0.9960 0.9984 0.0476 0.9948 0.9947 0.7385 1.0000 1.0000 1.0000 
0.16458 0.9998 1.0000 0.9421 0.9960 0.9984 0.0476 0.9948 0.9947 0.7383 1.0000 1.0000 1.0000 
0.16468 0.9998 1.0000 0.9417 0.9960 0.9984 0.0476 0.9948 0.9947 0.7380 1.0000 1.0000 1.0000 
0.16478 0.9998 1.0000 0.9413 0.9960 0.9984 0.0476 0.9948 0.9947 0.7377 1.0000 1.0000 1.0000 
0.16488 0.9998 1.0000 0.9409 0.9960 0.9984 0.0476 0.9947 0.9947 0.7374 1.0000 1.0000 1.0000 
0.16498 0.9998 1.0000 0.9407 0.9960 0.9984 0.0475 0.9947 0.9947 0.7371 1.0000 1.0000 1.0000 
0.16507 0.9998 1.0000 0.9403 0.9960 0.9984 0.0475 0.9947 0.9947 0.7369 1.0000 1.0000 1.0000 
0.16517 0.9998 1.0000 0.9399 0.9960 0.9984 0.0475 0.9947 0.9947 0.7366 1.0000 1.0000 1.0000 
0.16527 0.9998 1.0000 0.9395 0.9960 0.9984 0.0475 0.9947 0.9947 0.7363 1.0000 1.0000 1.0000 
0.16537 0.9998 1.0000 0.9393 0.9960 0.9984 0.0474 0.9947 0.9947 0.7360 1.0000 1.0000 1.0000 
0.16547 0.9998 1.0000 0.9389 0.9960 0.9984 0.0474 0.9947 0.9947 0.7358 1.0000 1.0000 1.0000 
0.16556 0.9998 1.0000 0.9385 0.9960 0.9984 0.0474 0.9947 0.9947 0.7355 1.0000 1.0000 1.0000 
0.16566 0.9998 1.0000 0.9381 0.9960 0.9984 0.0474 0.9947 0.9947 0.7352 1.0000 1.0000 1.0000 
0.16576 0.9998 1.0000 0.9377 0.9960 0.9984 0.0474 0.9947 0.9946 0.7349 1.0000 1.0000 1.0000 
0.16586 0.9998 1.0000 0.9375 0.9960 0.9984 0.0474 0.9947 0.9946 0.7347 1.0000 1.0000 1.0000 
0.16596 0.9998 1.0000 0.9371 0.9960 0.9984 0.0474 0.9947 0.9946 0.7344 1.0000 1.0000 1.0000 
0.16606 0.9998 1.0000 0.9367 0.9960 0.9984 0.0473 0.9947 0.9946 0.7341 1.0000 1.0000 1.0000 
0.16615 0.9998 1.0000 0.9364 0.9960 0.9984 0.0473 0.9947 0.9946 0.7338 1.0000 1.0000 1.0000 
0.16625 0.9998 1.0000 0.9362 0.9960 0.9984 0.0473 0.9947 0.9946 0.7335 1.0000 1.0000 1.0000 
0.16635 0.9998 1.0000 0.9358 0.9960 0.9984 0.0473 0.9947 0.9946 0.7333 1.0000 1.0000 1.0000 
0.16645 0.9998 1.0000 0.9354 0.9960 0.9984 0.0473 0.9947 0.9946 0.7330 1.0000 1.0000 1.0000 
0.16655 0.9998 1.0000 0.9350 0.9960 0.9984 0.0473 0.9947 0.9946 0.7327 1.0000 1.0000 1.0000 
0.16664 0.9998 1.0000 0.9346 0.9960 0.9984 0.0472 0.9946 0.9946 0.7324 1.0000 1.0000 1.0000 
0.16674 0.9998 0.9999 0.9344 0.9960 0.9984 0.0472 0.9946 0.9946 0.7322 1.0000 1.0000 1.0000 
0.16684 0.9998 0.9999 0.9340 0.9960 0.9984 0.0472 0.9946 0.9946 0.7319 1.0000 1.0000 1.0000 
0.16694 0.9998 0.9999 0.9336 0.9960 0.9984 0.0472 0.9946 0.9946 0.7316 1.0000 1.0000 1.0000 
0.16704 0.9998 0.9999 0.9332 0.9960 0.9984 0.0471 0.9946 0.9946 0.7313 1.0000 1.0000 1.0000 
0.16714 0.9998 0.9999 0.9328 0.9960 0.9984 0.0471 0.9946 0.9946 0.7311 1.0000 1.0000 1.0000 
0.16723 0.9998 0.9999 0.9326 0.9960 0.9984 0.0471 0.9946 0.9946 0.7308 1.0000 1.0000 1.0000 
0.16733 0.9998 0.9999 0.9322 0.9960 0.9984 0.0471 0.9946 0.9946 0.7305 1.0000 1.0000 1.0000 
0.16743 0.9998 0.9999 0.9318 0.9960 0.9984 0.0471 0.9946 0.9946 0.7302 1.0000 1.0000 1.0000 
0.16753 0.9998 0.9999 0.9314 0.9960 0.9984 0.0471 0.9946 0.9945 0.7300 1.0000 1.0000 1.0000 
0.16763 0.9998 0.9999 0.9312 0.9960 0.9984 0.0470 0.9946 0.9945 0.7297 1.0000 1.0000 1.0000 
0.16772 0.9998 0.9999 0.9308 0.9960 0.9984 0.0470 0.9946 0.9945 0.7294 1.0000 1.0000 1.0000 
0.16782 0.9998 0.9999 0.9304 0.9960 0.9984 0.0470 0.9946 0.9945 0.7291 1.0000 1.0000 1.0000 
0.16792 0.9997 0.9999 0.9300 0.9960 0.9984 0.0470 0.9946 0.9945 0.7288 1.0000 1.0000 1.0000 
0.16802 0.9997 0.9999 0.9296 0.9960 0.9984 0.0470 0.9946 0.9945 0.7286 1.0000 1.0000 1.0000 
0.16812 0.9997 0.9999 0.9294 0.9960 0.9984 0.0470 0.9946 0.9945 0.7283 1.0000 1.0000 1.0000 
0.16822 0.9997 0.9999 0.9290 0.9960 0.9984 0.0470 0.9946 0.9945 0.7280 1.0000 1.0000 1.0000 
0.16831 0.9997 0.9999 0.9286 0.9960 0.9984 0.0469 0.9946 0.9945 0.7277 1.0000 1.0000 1.0000 
0.16841 0.9997 0.9999 0.9282 0.9960 0.9984 0.0469 0.9945 0.9945 0.7275 1.0000 1.0000 1.0000 
0.16851 0.9997 0.9999 0.9279 0.9960 0.9984 0.0469 0.9945 0.9945 0.7272 1.0000 1.0000 1.0000 
0.16861 0.9997 0.9999 0.9277 0.9960 0.9984 0.0469 0.9945 0.9945 0.7269 1.0000 1.0000 1.0000 
0.16871 0.9997 0.9999 0.9273 0.9960 0.9984 0.0468 0.9945 0.9945 0.7266 1.0000 1.0000 1.0000 
0.16880 0.9997 0.9999 0.9269 0.9960 0.9984 0.0468 0.9945 0.9945 0.7264 1.0000 1.0000 1.0000 
0.16890 0.9997 0.9999 0.9265 0.9960 0.9984 0.0468 0.9945 0.9945 0.7261 1.0000 1.0000 1.0000 
0.16900 0.9997 0.9999 0.9263 0.9960 0.9984 0.0468 0.9945 0.9945 0.7258 1.0000 1.0000 1.0000 
0.16910 0.9997 0.9999 0.9259 0.9960 0.9984 0.0468 0.9945 0.9945 0.7255 1.0000 1.0000 1.0000 
0.16920 0.9997 0.9999 0.9255 0.9960 0.9984 0.0468 0.9945 0.9944 0.7252 1.0000 1.0000 1.0000 
0.16930 0.9997 0.9999 0.9251 0.9960 0.9984 0.0467 0.9945 0.9944 0.7250 1.0000 1.0000 1.0000 
0.16939 0.9997 0.9999 0.9247 0.9960 0.9984 0.0467 0.9945 0.9944 0.7247 1.0000 1.0000 1.0000 
0.16949 0.9997 0.9999 0.9245 0.9960 0.9984 0.0467 0.9945 0.9944 0.7244 1.0000 1.0000 1.0000 
0.16959 0.9997 0.9999 0.9241 0.9960 0.9984 0.0467 0.9945 0.9944 0.7241 1.0000 1.0000 1.0000 
0.16969 0.9997 0.9999 0.9237 0.9960 0.9984 0.0467 0.9945 0.9944 0.7239 1.0000 1.0000 1.0000 
0.16979 0.9997 0.9999 0.9233 0.9960 0.9984 0.0467 0.9945 0.9944 0.7236 1.0000 1.0000 1.0000 
0.16989 0.9997 0.9999 0.9229 0.9960 0.9984 0.0467 0.9945 0.9944 0.7233 1.0000 1.0000 1.0000 
0.16998 0.9997 0.9999 0.9227 0.9960 0.9984 0.0466 0.9945 0.9944 0.7230 1.0000 1.0000 1.0000 
0.17008 0.9997 0.9999 0.9223 0.9960 0.9984 0.0466 0.9945 0.9944 0.7228 1.0000 1.0000 1.0000 
0.17018 0.9997 0.9999 0.9219 0.9960 0.9984 0.0466 0.9944 0.9944 0.7225 1.0000 1.0000 1.0000 
0.17028 0.9997 0.9999 0.9215 0.9959 0.9984 0.0466 0.9944 0.9944 0.7222 1.0000 1.0000 1.0000 
0.17038 0.9997 0.9999 0.9213 0.9959 0.9984 0.0465 0.9944 0.9944 0.7219 1.0000 1.0000 1.0000 
0.17047 0.9997 0.9999 0.9209 0.9959 0.9984 0.0465 0.9944 0.9944 0.7217 1.0000 1.0000 1.0000 
0.17057 0.9997 0.9999 0.9205 0.9959 0.9984 0.0465 0.9944 0.9944 0.7214 1.0000 1.0000 1.0000 
0.17067 0.9997 0.9999 0.9201 0.9959 0.9984 0.0465 0.9944 0.9944 0.7211 1.0000 1.0000 1.0000 
0.17077 0.9997 0.9999 0.9197 0.9959 0.9984 0.0465 0.9944 0.9944 0.7208 1.0000 1.0000 1.0000 
0.17087 0.9997 0.9999 0.9195 0.9959 0.9984 0.0465 0.9944 0.9944 0.7206 1.0000 1.0000 1.0000 
0.17097 0.9997 0.9999 0.9192 0.9959 0.9984 0.0464 0.9944 0.9943 0.7203 1.0000 1.0000 1.0000 
0.17106 0.9997 0.9999 0.9188 0.9959 0.9984 0.0464 0.9944 0.9943 0.7200 1.0000 1.0000 1.0000 
0.17116 0.9997 0.9999 0.9184 0.9959 0.9984 0.0464 0.9944 0.9943 0.7197 1.0000 1.0000 1.0000 
0.17126 0.9997 0.9999 0.9182 0.9959 0.9984 0.0464 0.9944 0.9943 0.7194 1.0000 1.0000 1.0000 
0.17136 0.9997 0.9999 0.9178 0.9959 0.9984 0.0464 0.9944 0.9943 0.7192 1.0000 1.0000 1.0000 
0.17146 0.9997 0.9999 0.9174 0.9959 0.9984 0.0464 0.9944 0.9943 0.7189 1.0000 1.0000 1.0000 
0.17155 0.9997 0.9999 0.9170 0.9959 0.9984 0.0463 0.9944 0.9943 0.7186 1.0000 1.0000 1.0000 
0.17165 0.9997 0.9999 0.9166 0.9959 0.9984 0.0463 0.9944 0.9943 0.7183 1.0000 1.0000 1.0000 
0.17175 0.9997 0.9999 0.9164 0.9959 0.9984 0.0463 0.9944 0.9943 0.7181 1.0000 1.0000 1.0000 
0.17185 0.9997 0.9999 0.9160 0.9959 0.9984 0.0463 0.9944 0.9943 0.7178 1.0000 1.0000 1.0000 
0.17195 0.9997 0.9999 0.9156 0.9959 0.9984 0.0463 0.9944 0.9943 0.7175 1.0000 1.0000 1.0000 
0.17205 0.9997 0.9999 0.9152 0.9959 0.9984 0.0462 0.9943 0.9943 0.7172 1.0000 1.0000 1.0000 
0.17214 0.9997 0.9999 0.9148 0.9959 0.9984 0.0462 0.9943 0.9943 0.7170 1.0000 1.0000 1.0000 
0.17224 0.9997 0.9999 0.9146 0.9959 0.9984 0.0462 0.9943 0.9943 0.7167 1.0000 1.0000 1.0000 
0.17234 0.9997 0.9999 0.9142 0.9959 0.9984 0.0462 0.9943 0.9943 0.7164 1.0000 1.0000 1.0000 
0.17244 0.9997 0.9999 0.9138 0.9959 0.9984 0.0462 0.9943 0.9943 0.7161 1.0000 1.0000 1.0000 
0.17254 0.9997 0.9999 0.9134 0.9959 0.9984 0.0462 0.9943 0.9943 0.7159 1.0000 1.0000 1.0000 
0.17263 0.9997 0.9999 0.9132 0.9959 0.9984 0.0461 0.9943 0.9943 0.7156 1.0000 1.0000 1.0000 
0.17273 0.9997 0.9999 0.9128 0.9959 0.9984 0.0461 0.9943 0.9942 0.7153 1.0000 1.0000 1.0000 
0.17283 0.9997 0.9999 0.9124 0.9959 0.9984 0.0461 0.9943 0.9942 0.7150 1.0000 1.0000 1.0000 
0.17293 0.9997 0.9999 0.9120 0.9959 0.9984 0.0461 0.9943 0.9942 0.7147 1.0000 1.0000 1.0000 
0.17303 0.9997 0.9999 0.9116 0.9959 0.9984 0.0461 0.9943 0.9942 0.7145 1.0000 1.0000 1.0000 
0.17313 0.9997 0.9999 0.9114 0.9959 0.9984 0.0461 0.9943 0.9942 0.7142 1.0000 1.0000 1.0000 
0.17322 0.9997 0.9999 0.9110 0.9959 0.9984 0.0460 0.9943 0.9942 0.7139 1.0000 1.0000 1.0000 
0.17332 0.9997 0.9999 0.9107 0.9959 0.9984 0.0460 0.9943 0.9942 0.7136 1.0000 1.0000 1.0000 
0.17342 0.9997 0.9999 0.9103 0.9959 0.9984 0.0460 0.9943 0.9942 0.7134 1.0000 1.0000 1.0000 
0.17352 0.9997 0.9999 0.9099 0.9959 0.9984 0.0460 0.9943 0.9942 0.7131 1.0000 1.0000 1.0000 
0.17362 0.9997 0.9999 0.9097 0.9959 0.9984 0.0459 0.9943 0.9942 0.7128 1.0000 1.0000 1.0000 
0.17371 0.9997 0.9999 0.9093 0.9959 0.9984 0.0459 0.9943 0.9942 0.7125 1.0000 1.0000 1.0000 
0.17381 0.9997 0.9999 0.9089 0.9959 0.9984 0.0459 0.9942 0.9942 0.7123 1.0000 1.0000 1.0000 
0.17391 0.9997 0.9999 0.9085 0.9959 0.9984 0.0459 0.9942 0.9942 0.7120 1.0000 1.0000 1.0000 
0.17401 0.9997 0.9999 0.9081 0.9959 0.9984 0.0459 0.9942 0.9942 0.7117 1.0000 1.0000 1.0000 
0.17411 0.9997 0.9999 0.9079 0.9959 0.9984 0.0459 0.9942 0.9942 0.7114 1.0000 1.0000 1.0000 
0.17421 0.9997 0.9999 0.9075 0.9959 0.9984 0.0459 0.9942 0.9942 0.7111 1.0000 1.0000 1.0000 
0.17430 0.9997 0.9999 0.9071 0.9959 0.9984 0.0458 0.9942 0.9942 0.7109 1.0000 1.0000 1.0000 
0.17440 0.9997 0.9999 0.9067 0.9959 0.9984 0.0458 0.9942 0.9942 0.7106 1.0000 1.0000 1.0000 
0.17450 0.9997 0.9999 0.9065 0.9959 0.9984 0.0458 0.9942 0.9941 0.7103 1.0000 1.0000 1.0000 
0.17460 0.9997 0.9999 0.9061 0.9959 0.9984 0.0458 0.9942 0.9941 0.7100 1.0000 1.0000 1.0000 
0.17470 0.9997 0.9999 0.9057 0.9959 0.9984 0.0458 0.9942 0.9941 0.7098 1.0000 1.0000 1.0000 
0.17480 0.9997 0.9999 0.9053 0.9959 0.9984 0.0458 0.9942 0.9941 0.7095 1.0000 1.0000 1.0000 
0.17489 0.9997 0.9999 0.9049 0.9959 0.9984 0.0457 0.9942 0.9941 0.7092 1.0000 1.0000 1.0000 
0.17499 0.9997 0.9999 0.9047 0.9959 0.9984 0.0457 0.9942 0.9941 0.7089 1.0000 1.0000 1.0000 
0.17509 0.9997 0.9999 0.9043 0.9959 0.9984 0.0457 0.9942 0.9941 0.7087 1.0000 1.0000 1.0000 
0.17519 0.9997 0.9999 0.9039 0.9959 0.9984 0.0457 0.9942 0.9941 0.7084 1.0000 1.0000 1.0000 
0.17529 0.9997 0.9999 0.9035 0.9959 0.9984 0.0456 0.9942 0.9941 0.7081 1.0000 1.0000 1.0000 
0.17538 0.9997 0.9999 0.9033 0.9959 0.9984 0.0456 0.9942 0.9941 0.7078 1.0000 1.0000 1.0000 
0.17548 0.9997 0.9999 0.9029 0.9959 0.9984 0.0456 0.9942 0.9941 0.7076 1.0000 1.0000 1.0000 
0.17558 0.9997 0.9999 0.9025 0.9959 0.9984 0.0456 0.9941 0.9941 0.7073 1.0000 1.0000 1.0000 
0.17568 0.9997 0.9999 0.9022 0.9959 0.9984 0.0456 0.9941 0.9941 0.7070 1.0000 1.0000 1.0000 
0.17578 0.9996 0.9999 0.9018 0.9959 0.9984 0.0456 0.9941 0.9941 0.7067 1.0000 1.0000 1.0000 
0.17588 0.9996 0.9999 0.9016 0.9959 0.9984 0.0456 0.9941 0.9941 0.7064 1.0000 1.0000 1.0000 
0.17597 0.9996 0.9999 0.9012 0.9959 0.9984 0.0455 0.9941 0.9941 0.7062 1.0000 1.0000 1.0000 
0.17607 0.9996 0.9999 0.9008 0.9959 0.9984 0.0455 0.9941 0.9941 0.7059 1.0000 1.0000 1.0000 
0.17617 0.9996 0.9999 0.9004 0.9959 0.9984 0.0455 0.9941 0.9941 0.7056 1.0000 1.0000 1.0000 
0.17627 0.9996 0.9999 0.9000 0.9959 0.9984 0.0455 0.9941 0.9940 0.7053 1.0000 1.0000 1.0000 
0.17637 0.9996 0.9999 0.8998 0.9959 0.9984 0.0455 0.9941 0.9940 0.7051 1.0000 1.0000 1.0000 
0.17646 0.9996 0.9999 0.8994 0.9959 0.9984 0.0455 0.9941 0.9940 0.7048 1.0000 1.0000 1.0000 
0.17656 0.9996 0.9999 0.8990 0.9959 0.9984 0.0454 0.9941 0.9940 0.7045 1.0000 1.0000 1.0000 
0.17666 0.9996 0.9999 0.8986 0.9959 0.9984 0.0454 0.9941 0.9940 0.7042 1.0000 1.0000 1.0000 
0.17676 0.9996 0.9999 0.8984 0.9959 0.9984 0.0454 0.9941 0.9940 0.7040 1.0000 1.0000 1.0000 
0.17686 0.9996 0.9999 0.8980 0.9959 0.9984 0.0454 0.9941 0.9940 0.7037 1.0000 1.0000 1.0000 
0.17696 0.9996 0.9999 0.8976 0.9959 0.9984 0.0453 0.9941 0.9940 0.7034 1.0000 1.0000 1.0000 
0.17705 0.9996 0.9999 0.8972 0.9959 0.9984 0.0453 0.9941 0.9940 0.7031 1.0000 1.0000 1.0000 
0.17715 0.9996 0.9999 0.8968 0.9959 0.9984 0.0453 0.9941 0.9940 0.7029 1.0000 1.0000 1.0000 
0.17725 0.9996 0.9999 0.8966 0.9959 0.9984 0.0453 0.9941 0.9940 0.7026 1.0000 1.0000 1.0000 
0.17735 0.9996 0.9999 0.8962 0.9959 0.9984 0.0453 0.9940 0.9940 0.7023 1.0000 1.0000 1.0000 
0.17745 0.9996 0.9999 0.8958 0.9959 0.9984 0.0453 0.9940 0.9940 0.7020 1.0000 1.0000 1.0000 
0.17754 0.9996 0.9999 0.8954 0.9959 0.9984 0.0452 0.9940 0.9940 0.7018 1.0000 1.0000 1.0000 
0.17764 0.9996 0.9999 0.8950 0.9959 0.9984 0.0452 0.9940 0.9940 0.7015 1.0000 1.0000 1.0000 
0.17774 0.9996 0.9999 0.8948 0.9959 0.9984 0.0452 0.9940 0.9940 0.7012 1.0000 1.0000 1.0000 
0.17784 0.9996 0.9999 0.8944 0.9959 0.9984 0.0452 0.9940 0.9940 0.7009 1.0000 1.0000 1.0000 
0.17794 0.9996 0.9999 0.8941 0.9959 0.9984 0.0452 0.9940 0.9940 0.7006 1.0000 1.0000 1.0000 
0.17804 0.9996 0.9999 0.8937 0.9959 0.9984 0.0452 0.9940 0.9939 0.7004 1.0000 1.0000 1.0000 
0.17813 0.9996 0.9999 0.8935 0.9959 0.9984 0.0452 0.9940 0.9939 0.7001 1.0000 1.0000 1.0000 
0.17823 0.9996 0.9999 0.8931 0.9959 0.9984 0.0451 0.9940 0.9939 0.6998 1.0000 1.0000 1.0000 
0.17833 0.9996 0.9999 0.8927 0.9959 0.9984 0.0451 0.9940 0.9939 0.6995 1.0000 1.0000 1.0000 
0.17843 0.9996 0.9999 0.8923 0.9959 0.9984 0.0451 0.9940 0.9939 0.6993 1.0000 1.0000 1.0000 
0.17853 0.9996 0.9999 0.8919 0.9959 0.9984 0.0451 0.9940 0.9939 0.6990 1.0000 1.0000 1.0000 
0.17862 0.9996 0.9999 0.8917 0.9959 0.9984 0.0450 0.9940 0.9939 0.6987 1.0000 1.0000 1.0000 
0.17872 0.9996 0.9999 0.8913 0.9959 0.9984 0.0450 0.9940 0.9939 0.6984 1.0000 1.0000 1.0000 
0.17882 0.9996 0.9999 0.8909 0.9959 0.9984 0.0450 0.9940 0.9939 0.6982 1.0000 1.0000 1.0000 
0.17892 0.9996 0.9999 0.8905 0.9959 0.9984 0.0450 0.9940 0.9939 0.6979 1.0000 1.0000 1.0000 
0.17902 0.9996 0.9999 0.8901 0.9959 0.9984 0.0450 0.9940 0.9939 0.6976 1.0000 1.0000 1.0000 
0.17912 0.9996 0.9999 0.8899 0.9959 0.9984 0.0450 0.9939 0.9939 0.6973 1.0000 1.0000 1.0000 
0.17921 0.9996 0.9999 0.8895 0.9959 0.9984 0.0449 0.9939 0.9939 0.6971 1.0000 1.0000 1.0000 
0.17931 0.9996 0.9999 0.8891 0.9959 0.9984 0.0449 0.9939 0.9939 0.6968 1.0000 1.0000 1.0000 
0.17941 0.9996 0.9999 0.8887 0.9959 0.9984 0.0449 0.9939 0.9939 0.6965 1.0000 1.0000 1.0000 
0.17951 0.9996 0.9999 0.8885 0.9959 0.9984 0.0449 0.9939 0.9939 0.6962 1.0000 1.0000 1.0000 
0.17961 0.9996 0.9999 0.8881 0.9959 0.9984 0.0449 0.9939 0.9939 0.6959 1.0000 1.0000 1.0000 
0.17971 0.9996 0.9999 0.8877 0.9959 0.9984 0.0449 0.9939 0.9939 0.6957 1.0000 1.0000 1.0000 
0.17980 0.9996 0.9999 0.8873 0.9959 0.9984 0.0449 0.9939 0.9938 0.6954 1.0000 1.0000 1.0000 
0.17990 0.9996 0.9999 0.8869 0.9959 0.9984 0.0448 0.9939 0.9938 0.6951 1.0000 1.0000 1.0000 
0.18000 0.9996 0.9999 0.8867 0.9959 0.9984 0.0448 0.9939 0.9938 0.6948 1.0000 1.0000 1.0000 
0.18010 0.9996 0.9999 0.8863 0.9959 0.9984 0.0448 0.9939 0.9938 0.6946 1.0000 1.0000 1.0000 
0.18020 0.9996 0.9999 0.8859 0.9959 0.9984 0.0448 0.9939 0.9938 0.6943 1.0000 1.0000 1.0000 
0.18029 0.9996 0.9999 0.8856 0.9959 0.9984 0.0447 0.9939 0.9938 0.6940 1.0000 1.0000 1.0000 
0.18039 0.9996 0.9999 0.8852 0.9959 0.9984 0.0447 0.9939 0.9938 0.6937 1.0000 1.0000 1.0000 
0.18049 0.9996 0.9999 0.8850 0.9959 0.9984 0.0447 0.9939 0.9938 0.6935 1.0000 1.0000 1.0000 
0.18059 0.9996 0.9999 0.8846 0.9959 0.9984 0.0447 0.9939 0.9938 0.6932 1.0000 1.0000 1.0000 
0.18069 0.9996 0.9999 0.8842 0.9959 0.9984 0.0447 0.9939 0.9938 0.6929 1.0000 1.0000 1.0000 
0.18079 0.9996 0.9999 0.8838 0.9959 0.9984 0.0447 0.9939 0.9938 0.6926 1.0000 1.0000 1.0000 
0.18088 0.9996 0.9999 0.8836 0.9959 0.9984 0.0446 0.9938 0.9938 0.6923 1.0000 1.0000 1.0000 
0.18098 0.9996 0.9999 0.8832 0.9959 0.9984 0.0446 0.9938 0.9938 0.6921 1.0000 1.0000 1.0000 
0.18108 0.9996 0.9999 0.8828 0.9959 0.9984 0.0446 0.9938 0.9938 0.6918 1.0000 1.0000 1.0000 
0.18118 0.9996 0.9999 0.8824 0.9959 0.9984 0.0446 0.9938 0.9938 0.6915 1.0000 1.0000 1.0000 
0.18128 0.9996 0.9999 0.8820 0.9959 0.9984 0.0446 0.9938 0.9938 0.6912 1.0000 1.0000 1.0000 
0.18137 0.9996 0.9999 0.8818 0.9959 0.9984 0.0446 0.9938 0.9938 0.6910 1.0000 1.0000 1.0000 
0.18147 0.9996 0.9999 0.8814 0.9959 0.9984 0.0445 0.9938 0.9938 0.6907 1.0000 1.0000 1.0000 
0.18157 0.9996 0.9999 0.8810 0.9959 0.9983 0.0445 0.9938 0.9937 0.6904 1.0000 1.0000 1.0000 
