"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.01404 481937 0.0 0.9997 1.0000 0.7426 0.9997 1.0000 1.0000 0.7426
0.01414 481889 0.0 0.9997 1.0000 0.7408 0.9997 1.0000 1.0000 0.7408
0.01424 481841 0.0 0.9997 1.0000 0.7390 0.9997 1.0000 1.0000 0.7390
0.01434 481793 0.0 0.9997 1.0000 0.7372 0.9997 1.0000 1.0000 0.7372
0.01444 481745 0.0 0.9997 1.0000 0.7354 0.9997 1.0000 1.0000 0.7354
0.01453 481697 0.0 0.9997 1.0000 0.7336 0.9997 1.0000 1.0000 0.7336
0.01463 481649 0.0 0.9997 1.0000 0.7318 0.9997 1.0000 1.0000 0.7318
0.01473 481601 0.0 0.9997 1.0000 0.7300 0.9997 1.0000 1.0000 0.7300
0.01483 481553 0.0 0.9997 1.0000 0.7282 0.9997 1.0000 1.0000 0.7282
0.01493 481505 0.0 0.9997 1.0000 0.7264 0.9997 1.0000 1.0000 0.7264
0.01502 481457 0.0 0.9996 1.0000 0.7246 0.9996 1.0000 1.0000 0.7246
0.01512 481409 0.0 0.9996 1.0000 0.7228 0.9996 1.0000 1.0000 0.7228
0.01522 481361 0.0 0.9996 1.0000 0.7210 0.9996 1.0000 1.0000 0.7210
0.01532 481313 0.0 0.9996 1.0000 0.7192 0.9996 1.0000 1.0000 0.7192
0.01542 481265 0.0 0.9996 1.0000 0.7174 0.9996 1.0000 1.0000 0.7174
0.01552 481217 0.0 0.9996 1.0000 0.7156 0.9996 1.0000 1.0000 0.7156
0.01561 481169 0.0 0.9996 1.0000 0.7137 0.9996 1.0000 1.0000 0.7137
0.01571 481121 0.0 0.9996 1.0000 0.7119 0.9996 1.0000 1.0000 0.7119
0.01581 481073 0.0 0.9996 1.0000 0.7101 0.9996 1.0000 1.0000 0.7101
0.01591 481025 0.0 0.9996 1.0000 0.7083 0.9996 1.0000 1.0000 0.7083
0.01601 480977 0.0 0.9996 1.0000 0.7065 0.9996 1.0000 1.0000 0.7065
0.01610 480929 0.0 0.9996 1.0000 0.7047 0.9996 1.0000 1.0000 0.7047
0.01620 480881 0.0 0.9996 1.0000 0.7029 0.9996 1.0000 1.0000 0.7029
0.01630 480833 0.0 0.9996 1.0000 0.7011 0.9996 1.0000 1.0000 0.7011
0.01640 480785 0.0 0.9996 1.0000 0.6993 0.9996 1.0000 1.0000 0.6993
0.01650 480737 0.0 0.9996 1.0000 0.6975 0.9996 1.0000 1.0000 0.6975
0.01660 480689 0.0 0.9996 1.0000 0.6957 0.9996 1.0000 1.0000 0.6957
0.01669 480641 0.0 0.9996 1.0000 0.6939 0.9996 1.0000 1.0000 0.6939
0.01679 480593 0.0 0.9996 1.0000 0.6921 0.9996 1.0000 1.0000 0.6921
0.01689 480545 0.0 0.9996 1.0000 0.6903 0.9996 1.0000 1.0000 0.6903
0.01699 480497 0.0 0.9996 1.0000 0.6885 0.9996 1.0000 1.0000 0.6885
0.01709 480449 0.0 0.9996 1.0000 0.6867 0.9996 1.0000 1.0000 0.6867
